Filename,Min,Max,Count,Frequency Count,Sum,Mean,Variance,Standard Deviation,Skewness,Kurtosis,Excess Kurtosis,Energy,Contrast,Homogeneity,Entropy,Correlation,Dissimilarity,TotalSum,MeanX,MeanY,StdDevX,StdDevY,Class
enh_1852.png,1,234,0.9999999999999999,187,83.68449197860963,83.68449197860964,1687.5207755440535,41.07944468397855,0.7323686108872864,3.5738366189510677,0.5738366189510677,0.005916350260818994,2537.5555407160496,0.024517216493063793,5.133556547761846,0.2035662189552447,33.99999980116959,0.9999999941520468,80.52046783625727,82.0409356725146,38.129256691424544,41.550132597298564,Glioma
enh_1853.png,1,194,1.0,214,74.92990654205607,74.92990654205607,1388.6352738230412,37.26439686648693,0.9051210791005165,3.492646861648364,0.4926468616483639,0.005128205075608153,2193.3948605466953,0.0334132759687833,5.272999536650923,0.20387191703262067,32.789743421591055,0.9999999948717949,72.95897435897437,74.27179487179492,37.29712097253597,36.90254619177222,Glioma
enh_1854.png,1,218,1.0,402,91.71393034825871,91.71393034825871,1431.4281144031088,37.83421882903239,0.35764822194904206,2.4923124082098793,-0.5076875917901207,0.002744454489702426,1659.191484948959,0.039939221911156404,5.907467411809627,0.3958848606948074,29.547872261840773,0.9999999973404254,88.5345744680851,89.98670212765956,36.39534505275036,37.647614858094876,Glioma
enh_1855.png,1,211,1.0,332,83.31024096385542,83.31024096385542,1576.5573650021774,39.705885772794154,0.8244550525069002,3.17565765534294,0.1756576553429401,0.003340978811860737,2075.2524204684387,0.0376094370404054,5.710909314061141,0.31909430020229335,31.919093747834633,0.999999996763754,79.81229773462788,82.50809061488674,37.92468741213959,39.961033940341935,Glioma
enh_1856.png,1,231,0.9999999999999999,156,181.0576923076923,181.05769230769232,834.8876972386589,28.894423289601384,-1.4674164526577131,6.4479243276261204,3.4479243276261204,0.007141440089854742,847.6337968476491,0.06928059746682896,4.946064393466157,0.41975363282264866,20.6056336577068,0.9999999929577466,186.09859154929578,180.2816901408452,22.22272330652055,29.501340566823362,Glioma
enh_1857.png,1,196,1.0,290,80.96896551724137,80.96896551724137,1251.7886920332937,35.38062594179608,0.7122041954798176,3.458795385651765,0.45879538565176503,0.0038159307757635375,1812.545105967876,0.03807646395646485,5.573073025716599,0.2593420556621897,31.409774318008377,0.9999999962406015,77.79323308270676,80.11278195488721,34.326146167046566,35.512923374698964,Glioma
enh_1858.png,1,161,1.0,199,71.77889447236183,71.77889447236183,680.4435746572055,26.085313390051606,0.5007720772512637,3.0120097376432406,0.012009737643240648,0.005646958211159646,465.182317871921,0.05492892587358719,5.183178838418213,0.6136214164178629,17.6022098475016,0.999999994475138,68.59116022099452,68.90055248618786,23.94904181324085,25.06347845023247,Glioma
enh_1859.png,1,241,1.0,406,113.7192118226601,113.7192118226601,2056.3940644034074,45.347481345752904,0.2543983697968014,2.7469600629477267,-0.25303993705227334,0.002617801033414654,3164.8691016626485,0.030690437287974822,5.945420595660458,0.23831118709462012,42.4869108835421,0.999999997382199,115.58638743455485,114.62827225130877,45.177504687332615,45.96371242698679,Glioma
enh_1860.png,1,239,1.0,205,124.72195121951219,124.72195121951219,2704.7665913146934,52.007370547978034,-0.0262561350642046,2.3491853341852105,-0.6508146658147895,0.00523560203941778,5029.811491990516,0.023519090713631147,5.252273405783418,0.0852425765493211,53.97905730901017,0.9999999947643978,124.80104712041886,126.0366492146597,53.1236055914793,51.71603601449061,Glioma
enh_1861.png,1,171,1.0,65,115.19999999999999,115.19999999999999,809.9138461538462,28.45898533247182,-0.11345311423505816,2.042858405586739,-0.9571415944132609,0.01884297452141249,1459.4908825547107,0.03025480911584426,3.9821277789916003,0.03307191315013105,30.47272671867769,0.9999999818181822,120.41818181818182,116.7090909090909,24.683222571735325,29.749666023947476,Glioma
enh_1862.png,1,198,1.0,120,116.74166666666667,116.74166666666667,1525.6249305555557,39.05924897582589,-0.1640530372121932,2.3379233422549057,-0.6620766577450943,0.00970873767555849,3198.660163119804,0.023813685741817022,4.634728952941003,-0.07653479633150716,43.68931996418135,0.9999999902912622,120.99029126213593,115.06796116504856,37.87857309320713,38.780753254537224,Glioma
enh_1863.png,1,192,1.0,195,100.12307692307692,100.12307692307692,1129.9745956607494,33.61509475906247,0.2815415282528813,2.465876177169079,-0.5341238228309209,0.005747126370722685,1595.4712551984398,0.029269158774398077,5.159055275311895,0.22322328659324012,31.67816073748184,0.9999999942528736,95.5862068965518,101.16091954022998,30.793920689430447,32.63006627666065,Glioma
enh_1864.png,1,173,1.0,125,72.392,72.392,522.542336,22.859184937350676,1.1909597927025815,5.486485153439922,2.486485153439922,0.009009008846684525,832.3513438526901,0.0845923319778493,4.709530167893145,0.2003632667364103,18.243243078889705,0.9999999909909912,74.21621621621622,70.7837837837838,23.163113398047763,22.12185954124268,Glioma
enh_1865.png,1,110,0.9999999999999999,110,56.01818181818181,56.018181818181816,382.8360330578513,19.566196182647545,1.027969482679661,3.2914664807271308,0.2914664807271308,0.010734403009621193,340.0206150513339,0.050401266490382506,4.5461275530562855,0.4578166224755831,13.917525629716215,0.9999999896907218,52.06185567010309,55.340206185567006,16.486054273449035,18.24568099238814,Glioma
enh_1866.png,1,177,1.0,192,85.16666666666666,85.16666666666666,459.89930555555554,21.445263009708125,0.8018651792561337,4.492908076377329,1.4929080763773293,0.0063673468660058324,413.1942833531755,0.08695455423723311,5.09543251522681,0.5242086556323604,13.982857062955102,0.9999999942857144,85.3428571428572,84.73142857142855,21.979396597506582,19.42610567038718,Glioma
enh_1867.png,1,221,1.0,134,175.47761194029852,175.47761194029852,351.08531967030524,18.73727087038839,0.27464116896472623,2.884375989278162,-0.11562401072183803,0.008544594164704933,255.9159642360002,0.0669761691850375,4.767473929005697,0.6182494845113204,11.613445280559285,0.9999999915966388,176.40336134453776,176.52100840336132,17.446349537768896,19.024463931329716,Glioma
enh_1868.png,1,197,1.0,593,72.11129848229342,72.11129848229342,831.3569212481764,28.83326067665911,0.7076446621543774,4.098938540897409,1.098938540897409,0.0019985955743581636,630.2834213363926,0.08221626982654581,6.247241462905941,0.5918187380827321,16.711229916735768,0.9999999982174689,71.14973262032088,70.951871657754,28.72543270687846,26.70088156468311,Glioma
enh_1869.png,1,157,1.0,406,66.00738916256157,66.00738916256157,558.2536399815575,23.627391730395413,1.1127107291688147,4.182527317888961,1.1825273178889608,0.0030026594823558766,384.89839469278485,0.08137372317520014,5.839002387936522,0.6277009287563231,14.149732582487346,0.9999999973262031,65.19251336898395,63.95187165775396,23.3987829617423,21.869149834171985,Glioma
enh_1870.png,1,195,1.0,413,65.4721549636804,65.4721549636804,695.145108431192,26.365604647555347,1.015369480061012,4.767300282181549,1.7673002821815489,0.002790005565365461,583.8766388874624,0.07601775194874776,5.899136547744633,0.5313299747931441,15.897637753549512,0.999999997375328,63.77427821522307,63.556430446194234,25.521263188525566,24.347874497098868,Glioma
enh_1871.png,1,217,1.0,379,75.39313984168865,75.39313984168865,854.307182489679,29.228533704065264,0.9744783593660671,4.3588434729642245,1.3588434729642245,0.003108740982765268,667.7606818582317,0.06881445145533087,5.800052125572338,0.5761615717204858,17.99999994871797,0.9999999971509972,73.79487179487175,73.19658119658125,28.94267986475523,27.058417081267176,Glioma
enh_1872.png,1,204,1.0,301,69.96013289036546,69.96013289036546,776.8023973245328,27.871175025903245,1.0321478074006005,5.235475574633679,2.2354755746336794,0.0037544633208298713,781.3260841256306,0.09048900205108944,5.595286820786388,0.4553083625181817,18.695652106175213,0.9999999963768115,69.71739130434783,68.66666666666661,28.090688779964054,25.22847286508947,Glioma
enh_1873.png,1,172,1.0,196,74.00510204081633,74.00510204081633,624.0560964181591,24.981114795344084,1.1452660680754112,4.742833647815472,1.7428336478154716,0.005586592116350927,748.8379846433633,0.0719373541908835,5.187385782447543,0.33091436631589544,20.189944021285225,0.999999994413408,74.31843575418992,71.63687150837985,25.646157814348484,20.97449851021075,Glioma
enh_1874.png,1,178,1.0,224,82.7767857142857,82.7767857142857,465.0841039540816,21.5658086784169,1.3016797587558917,6.637723969716565,3.637723969716565,0.005211183768314448,568.5365825925044,0.06672296758603295,5.2756730776578635,0.2803123721708108,16.117073092111838,0.9999999951219513,81.8682926829268,79.4975609756098,22.140509546677595,16.752902697134278,Glioma
enh_1875.png,1,145,0.9999999999999999,214,74.57009345794393,74.57009345794394,250.84321774827495,15.83803074085522,0.591785595894932,5.797067183991321,2.797067183991321,0.005227140676235398,325.65828982081285,0.12108161390541342,5.2654395900012725,0.31299156270776857,12.29145722466606,0.9999999949748745,74.26130653266335,73.31658291457288,16.235764819678394,14.40844515563382,Glioma
enh_1876.png,1,91,1.0,116,57.42241379310345,57.42241379310345,205.0543252080856,14.319718056165966,0.5171828482925167,2.3332171141043196,-0.6667828858956804,0.010881285932945814,197.0693049795119,0.08341368463801437,4.5464920480086715,0.43747524785628844,10.71287118106068,0.9999999900990101,55.45544554455446,55.35643564356437,13.363556667134,13.102478091195758,Glioma
enh_1877.png,1,93,1.0,238,46.62605042016806,46.62605042016806,196.36856507308806,14.013156856079506,0.9279920222020166,3.571444537223194,0.571444537223194,0.005330331875525833,185.08294845583902,0.08846335040826665,5.275270799637467,0.4393969931432599,10.640552946356891,0.999999995391705,44.90783410138249,45.11520737327188,12.506985426144189,13.16469927904336,Glioma
enh_1878.png,1,224,1.0,545,149.88807339449542,149.88807339449542,1855.3948118845217,43.07429409618365,-0.7990049358404583,3.3547212956647994,0.3547212956647994,0.0019787571249960095,1409.5163749334977,0.04121681496210327,6.233206261275665,0.607781915942014,26.410404573390394,0.9999999980732177,150.81695568400735,150.75722543352572,42.727022782386754,42.04006274956077,Glioma
enh_1879.png,1,202,0.9999999999999999,298,138.95973154362414,138.95973154362417,1619.6695193910186,40.2451179572258,-0.7013485413193783,2.583109963061702,-0.4168900369382982,0.003907665206606001,506.13668882684607,0.06077401480339855,5.570885535679947,0.8332326078954506,16.172661812328556,0.9999999964028777,141.80935251798562,141.7733812949639,38.46230024715804,39.38724556505897,Glioma
enh_1880.png,1,202,0.9999999999999999,107,159.50467289719626,159.5046728971963,561.6705389116954,23.69958942496041,-0.5552198937281372,2.6432881819447056,-0.3567118180552944,0.010638297645993666,729.2872262841785,0.049011921657798024,4.54329474457538,0.272651691607704,20.776595523653235,0.9999999893617022,161.7021276595745,160.1808510638298,22.990205834621886,21.686333833167687,Glioma
enh_1881.png,1,140,1.0,407,67.012285012285,67.012285012285,571.92859600722,23.91502866415217,0.6403933485270421,2.8282506524139155,-0.1717493475860845,0.0028531855805511005,442.6052619931444,0.06223215571254678,5.881800950984312,0.572544828135018,15.78947364265923,0.999999997368421,64.57105263157894,65.86052631578947,22.106029249617016,23.26130779651775,Glioma
enh_1882.png,1,141,1.0,489,65.46625766871165,65.46625766871165,497.9911927434228,22.31571627224685,0.5702847778819803,3.1325673188294005,0.13256731882940054,0.0023495236772330544,450.4771232015748,0.06869330980834917,6.0746857142548105,0.5469744393381619,15.57080606629453,0.9999999978213507,64.46623093681913,65.74945533769063,21.850363866395014,22.6395544720132,Glioma
enh_1883.png,1,126,1.0,378,70.3862433862434,70.3862433862434,434.670921866689,20.848763077618994,-0.17221655606547087,2.6933965121958074,-0.30660348780419255,0.0031759711270022387,388.39547912882625,0.07781821466083964,5.7831430127728165,0.5462364343045856,14.587570580261083,0.9999999971751412,70.80225988700565,70.22598870056498,20.49060400437024,20.86098191111752,Glioma
enh_1884.png,1,141,1.0,337,77.44213649851632,77.44213649851632,506.1813699160862,22.49847483533242,-0.15837659228784204,2.708287089277302,-0.2917129107226981,0.0034516765064734737,574.0224340576207,0.062361335392619385,5.689684158889195,0.40721013862308275,17.573717892391933,0.9999999967948718,77.69230769230771,78.42628205128209,22.19035227575161,21.792458117627564,Glioma
enh_1885.png,1,170,1.0,231,87.97835497835497,87.97835497835497,489.77009426360075,22.130749970653973,0.6942178262579373,3.9247895833165574,0.9247895833165574,0.00507297966022287,630.7782989114228,0.045538284051162496,5.3042732596095865,0.32642154770250686,19.070754627024748,0.999999995283019,88.33962264150946,89.26886792452835,22.429296318290277,20.754366907790732,Glioma
enh_1886.png,1,162,1.0,166,96.62650602409639,96.62650602409639,767.4508636957469,27.702903524644253,-0.4684223711357858,4.391358803319907,1.391358803319907,0.006801495336838629,733.785229974596,0.07969045331666254,4.994642290134982,0.43657542502473523,16.147650898337908,0.9999999932885907,99.70469798657713,98.8993288590604,22.231395391537212,27.9567606153274,Glioma
enh_1887.png,1,153,1.0,364,85.60439560439559,85.60439560439559,643.8434971621784,25.374071355661048,-0.02525207536883883,2.867913640558441,-0.1320863594415589,0.0031710600718275897,620.1607124399977,0.0834318853265901,5.771726508939258,0.5057353602293615,17.2916666152034,0.9999999970238094,85.97619047619042,87.08928571428572,24.45329664976091,25.553941591849668,Glioma
enh_1888.png,1,170,0.9999999999999999,504,86.12698412698411,86.12698412698413,975.4243512219704,31.231784310570063,0.5119635617670157,2.865012477063547,-0.134987522936453,0.002252131949407053,913.8143440636828,0.05064458760326846,6.114412564538206,0.5253918979652764,21.556961979837656,0.9999999978902955,87.6476793248945,87.72362869198312,30.724451205930812,31.3210809954056,Glioma
enh_1889.png,1,191,1.0,573,89.434554973822,89.434554973822,1388.947287629177,37.268583118079185,0.6631895936216993,2.923753340141327,-0.07624665985867285,0.00197050014705845,1202.383054875905,0.0577128364854776,6.250191176482562,0.5655543069888707,24.460405111490935,0.9999999981583795,90.87845303867397,90.90791896869246,36.87083563378387,37.51825570472178,Glioma
enh_1890.png,1,169,1.0,549,82.95264116575592,82.95264116575592,1036.693567705482,32.19772612631957,0.41397385333654063,2.6932296310269264,-0.30677036897307364,0.0020111272511427573,949.136013507403,0.052186959511881535,6.22314300566484,0.5346107035146489,21.967432908108364,0.9999999980842912,84.87164750957852,84.0996168582376,31.284395612201678,32.52216511674174,Glioma
enh_1891.png,1,230,0.9999999999999998,181,175.96132596685078,175.9613259668508,851.5399407832485,29.18115728999192,-0.8573598719274528,4.8769778760255935,1.8769778760255935,0.00635445355015722,1307.4848405606976,0.035839207763701746,5.0775688962963725,0.2346429380534688,27.230302865270897,0.999999993939394,176.66666666666663,177.01212121212123,28.59080863634667,29.837334236612502,Glioma
enh_1892.png,1,165,1.0,477,75.84696016771488,75.84696016771488,925.0185075309083,30.41411691190307,0.9693173224604756,3.3591577547369367,0.3591577547369367,0.0024888888778271602,478.033332271037,0.08500161215408439,6.029905670885662,0.7442478861617712,15.375555521387646,0.9999999977777777,76.65555555555558,76.98666666666664,30.205430350582226,30.90177697318033,Glioma
enh_1893.png,1,154,1.0,348,85.40517241379312,85.40517241379312,402.56859393579066,20.0641120893946,0.315408669826215,3.9657123669651275,0.9657123669651275,0.0033835270903990406,358.86687195397246,0.08312037626789441,5.7159452832369615,0.529962001741981,13.207430299667399,0.9999999969040247,85.68421052631591,85.52321981424151,18.183259502616238,20.63966059682944,Glioma
enh_1894.png,1,133,1.0,249,72.62248995983936,72.62248995983936,585.6968435992967,24.201174426033475,-0.3485181693153785,2.6648580049883424,-0.33514199501165765,0.00455750267753597,603.4759798974845,0.05321960718090402,5.403453548492868,0.4736963495473295,18.611353630518103,0.9999999956331878,71.70305676855894,73.72052401746727,24.07936361942232,23.641251876706015,Glioma
enh_1895.png,1,175,1.0,187,65.65775401069519,65.65775401069519,1043.2411564528581,32.29924389908931,0.12178599456117496,2.580212503961938,-0.4197874960380621,0.005988023880382948,763.9880193773172,0.07072522542577975,5.117993787758101,0.6376968144750655,19.77245497142243,0.9999999940119761,63.934131736526965,65.93413173652698,32.601042779901526,32.163529986077776,Glioma
enh_1896.png,1,181,1.0,495,76.63434343434344,76.63434343434344,1185.04407305377,34.42446910344109,0.04152618926656121,2.5531090179722233,-0.44689098202777666,0.002268583966576203,913.3070342999848,0.048393608404951355,6.106264984814974,0.6023713803191876,21.938166264524114,0.9999999978678038,74.86140724946696,77.35820895522389,33.071415597000794,34.41995193296733,Glioma
enh_1897.png,1,196,1.0,351,66.76638176638177,66.76638176638177,1565.9625165380153,39.57224426966476,0.649657554919143,2.625436714669262,-0.3745632853307379,0.0031231409684638937,1039.9603626830476,0.043330203649215256,5.776107565028721,0.6660113743745958,24.021341390178844,0.9999999969512194,65.65243902439023,67.90548780487804,38.24529209772729,40.33767789060455,Glioma
enh_1898.png,1,242,1.0,423,72.98345153664303,72.98345153664303,2402.4276221294476,49.014565407942236,0.8351012960423131,3.145500093911753,0.14550009391175278,0.002636037165760421,1491.5447532185544,0.03670235182972197,5.947434488082124,0.68854211825708,29.222506319124005,0.9999999974424552,68.7851662404092,74.74424552429673,46.91751350575294,49.57818032598504,Glioma
enh_1899.png,1,154,1.0,325,78.64307692307692,78.64307692307692,1943.3249136094676,44.083159070210336,-0.10088733927521444,1.692753211092848,-1.307246788907152,0.0034666666435555563,1041.096663196344,0.04977995598440371,5.676056571846953,0.7393421389651629,22.636666591211107,0.9999999966666668,80.67333333333333,78.38333333333333,44.12550225283966,44.99751528850937,Glioma
enh_1900.png,1,136,1.0,19,67.78947368421052,67.78947368421052,649.639889196676,25.48803423563057,1.2059708895610097,3.818474592294715,0.8184745922947152,0.08333331944444619,489.24995922917014,0.08990702793433808,2.4849065260457857,0.47866620085257255,18.249998479166795,0.9999999166666738,56.33333333333333,65.41666666666667,13.47425472617789,22.78324703883375,Glioma
enh_1901.png,1,211,1.0,472,127.90042372881356,127.90042372881356,1657.5133896509624,40.71257041321467,-0.4077682562714183,2.943971018606616,-0.05602898139338386,0.0022668538249530773,1771.075719886248,0.03844460069521492,6.094672815271976,0.43936196031959973,31.797327323391254,0.9999999977728286,131.15367483296214,128.90200445434294,38.17316058782082,41.06401343455774,Glioma
enh_1902.png,1,248,1.0,171,183.19298245614036,183.19298245614036,1107.6995998768853,33.28212132477263,-0.6101047285451688,3.766885376190033,0.7668853761900332,0.006492439101510479,1101.4871724263644,0.055051254547568367,5.040969479031007,0.4717975896854087,24.692307534023662,0.9999999935897437,181.20512820512832,183.69230769230765,30.56009579327813,33.6344631749015,Glioma
enh_1903.png,1,232,1.0,413,134.3680387409201,134.3680387409201,3201.7289542648427,56.58382237234281,-0.5702758593663235,2.498144714440014,-0.5018552855599858,0.0026092755404639035,1784.325695205278,0.045343485580078446,5.956172266419454,0.7119587892308822,30.56997447692124,0.9999999974554705,137.8575063613231,136.5750636132315,55.033554819307504,56.18716524334073,Glioma
enh_1904.png,1,208,1.0,179,146.56424581005587,146.56424581005587,1129.1173808557787,33.60234189540632,-0.891149812724149,4.480169543556746,1.4801695435567463,0.006280991659403957,908.7636308559781,0.06686441185652499,5.080740097148453,0.49973411971809195,21.612121081138653,0.9999999939393941,148.82424242424233,150.20606060606062,31.567138843272073,28.393660531586875,Glioma
enh_1905.png,1,174,1.0,444,36.77477477477477,36.77477477477477,1029.651976300625,32.088190604965945,2.3767043285129756,8.260817807710543,5.260817807710543,0.0032242712513747625,700.2926812187985,0.08803703769163808,5.814494914808918,0.5464508678948206,16.043902399892918,0.9999999975609757,32.868292682926814,33.126829268292646,26.957006740100947,28.534250025994453,Glioma
enh_1906.png,1,197,0.9999999999999999,224,51.4375,51.43750000000001,1239.255022321429,35.20305416183984,1.4751887705422762,5.775887789493704,2.775887789493704,0.005199999948000001,690.1399965492999,0.05297861462926815,5.270591457972691,0.6434441372846416,19.96999990015001,0.9999999949999999,46.61999999999999,45.10000000000003,32.75996939305533,28.756912140652375,Glioma
enh_1907.png,1,165,1.0,80,44.8625,44.8625,1417.2935937500001,37.64695995362707,1.683560611667587,4.634609336283889,1.634609336283889,0.014274690961505496,598.2777694683642,0.05831610774759315,4.25741198542534,0.791416780387911,16.999999763888898,0.9999999861111112,46.263888888888886,38.29166666666668,37.640474797436724,32.09553317179232,Glioma
enh_1908.png,1,134,0.9999999999999999,81,30.135802469135804,30.135802469135808,846.2901996646852,29.091067351760838,2.2193357626634445,6.998702269792486,3.998702269792486,0.014609203403549653,704.9459364196496,0.09829808391768192,4.24786392656601,0.4453784365588344,15.054053850620889,0.9999999864864868,26.662162162162165,27.905405405405407,23.41360008623349,26.67429604084411,Glioma
enh_1909.png,1,183,1.0,113,29.893805309734514,29.893805309734514,657.7055368470515,25.645770350041182,3.9007154783117715,21.22268785351462,18.22268785351462,0.010355029386663635,471.55768777348374,0.10152985314182636,4.591071850722611,0.5805045170432438,12.403846034578407,0.9999999903846154,26.067307692307697,29.259615384615387,16.431246200271087,26.342052824828848,Glioma
enh_1910.png,1,192,0.9999999999999999,174,42.614942528735625,42.61494252873563,1668.0298916633637,40.84152166194795,1.9541048275793385,6.383947683620274,3.383947683620274,0.006649575304387687,994.3544240863647,0.08421908215530526,5.027498947761271,0.6768941717160788,18.088607480451834,0.9999999936708861,38.96202531645562,39.506329113924,39.70586241313148,38.702818738562016,Glioma
enh_1911.png,1,181,1.0,160,42.51875000000001,42.51875000000001,1686.3621484375,41.065339989308505,1.7542568585650975,5.023009477625668,2.023009477625668,0.00756242557940055,1129.1241301439716,0.09654605308305496,4.909809160091952,0.633485416275404,19.731034346682538,0.9999999931034483,41.12413793103447,37.86206896551722,40.36862590980307,37.52417519332878,Glioma
enh_1912.png,1,171,0.9999999999999999,204,105.34313725490196,105.34313725490198,1042.980296039985,32.29520546520776,-0.338646122489078,2.703267792036556,-0.2967322079634438,0.005404787039337974,1275.7058755309843,0.04733981496521571,5.223695255438483,0.3708642713392001,27.524064023935487,0.9999999946524063,107.29946524064165,107.70053475935833,31.535501507958973,32.136509375366025,Glioma
enh_1913.png,1,215,0.9999999999999998,24,182.58333333333334,182.58333333333337,318.4097222222223,17.844038842768256,-0.5982052788615403,3.882804380580793,0.8828043805807928,0.05555554938271656,470.16664054629774,0.12618456861291955,2.8903716528755163,0.2536598876108946,15.722221348765478,0.9999999444444475,179.77777777777783,182.61111111111111,15.349829668786846,19.43976080081674,Glioma
enh_1914.png,1,205,0.9999999999999999,374,121.14705882352942,121.14705882352943,1772.9970902799625,42.106971991345596,-0.4866252370550472,2.7536790587076427,-0.24632094129235726,0.0029474306281778756,1832.9598801347854,0.04043628121201492,5.835210957615551,0.4567345841008275,32.65616036488202,0.9999999971346705,123.57879656160455,123.34097421203435,40.523900106063515,41.60168687131421,Glioma
enh_1915.png,1,212,0.9999999999999998,458,127.27292576419215,127.27292576419218,2055.5259482084634,45.33790851162483,-0.48223208623274133,2.685965536087649,-0.3140344639123511,0.002346965009710553,1939.1134214372366,0.03883502705277782,6.058798532359519,0.5164254221240041,32.73379622052364,0.9999999976851852,129.9398148148148,128.02083333333331,43.858685984120754,45.55950551365667,Glioma
enh_1916.png,1,154,1.0,129,87.8062015503876,87.8062015503876,828.2182561144162,28.77878135214235,0.2931237754224929,2.112363064096974,-0.8876369359030258,0.009162816033299676,482.1681373259459,0.0481594684417086,4.702851602561088,0.6897122222302466,17.672566215287016,0.9999999911504425,81.8849557522124,85.57522123893807,25.079255573878356,29.078108082900105,Glioma
enh_1917.png,1,175,0.9999999999999998,261,81.18007662835248,81.1800766283525,1125.7261930975765,33.55184336363021,0.6949377833388193,2.6068549124619906,-0.39314508753800936,0.0043241539527153665,602.2384912040226,0.04664905310488573,5.453261954033004,0.7086423949595692,19.200836739745462,0.9999999958158998,75.46861924686188,79.28870292887032,28.73319147133995,33.652238131157475,Glioma
enh_1918.png,1,173,1.0,363,82.71900826446281,82.71900826446281,935.5794458484165,30.5872431881073,0.8567371623523725,3.0794048056102885,0.07940480561028851,0.0030449826810502747,658.2852921815141,0.06549008407831414,5.804481585341967,0.5949583342706521,18.897058767949808,0.9999999970588236,79.03529411764706,81.3970588235294,27.340423407963783,29.297329541047507,Glioma
