Max_R1,Sum_R1,Mean_R1,Variance_R1,StandardDev_R1,Skewness_R1,Kurtosis_R1,Excess Kurtosis_R1,Energy_R1_D1_T1,Contrast_R1_D1_T1,Homogeneity_R1_D1_T1,Entropy_R1_D1_T1,Correlation_R1_D1_T1,Dissimilarity_R1_D1_T1,MeanX_R1_D1_T1,MeanY_R1_D1_T1,StdDevX_R1_D1_T1,StdDevY_R1_D1_T1,Short Run Emphasis (SRE)R_1_T1,Long Run Emphasis (LRE)R_1_T1,Gray Level Non-Uniformity (GLN)R_1_T1,Run Length Non-Uniformity (RLN)R_1_T1,Run Percentage (RP)R_1_T1,Low Gray Level Run Emphasis (LGRE)R_1_T1,High Gray Level Run Emphasis (HGRE)R_1_T1,Max_R2,Sum_R2,Mean_R2,Variance_R2,StandardDev_R2,Skewness_R2,Kurtosis_R2,Excess Kurtosis_R2,Energy_R2_D1_T1,Contrast_R2_D1_T1,Homogeneity_R2_D1_T1,Entropy_R2_D1_T1,Correlation_R2_D1_T1,Dissimilarity_R2_D1_T1,MeanX_R2_D1_T1,MeanY_R2_D1_T1,StdDevX_R2_D1_T1,StdDevY_R2_D1_T1,Short Run Emphasis (SRE)R_2_T1,Long Run Emphasis (LRE)R_2_T1,Gray Level Non-Uniformity (GLN)R_2_T1,Run Length Non-Uniformity (RLN)R_2_T1,Run Percentage (RP)R_2_T1,Low Gray Level Run Emphasis (LGRE)R_2_T1,High Gray Level Run Emphasis (HGRE)R_2_T1,Class
194,121.56372945297764,121.56372945297764,970.0807539704582,31.14611940467798,0.09061916277982689,2.0894239873591993,-0.9105760126408007,0.000631254294228105,29.276076154901208,0.20716791493270437,7.5500414751009375,0.9852762506185382,4.268349889035824,120.35237306843247,121.03021523178803,30.350400399269578,31.2786036463576,0.9413240291625498,1.2884667205604958,0.008840490457342837,0.8577376092596071,7.262164123930758e-05,8.263050470381807e-05,15991.948531393156,192,109.51214424079869,109.51214424079869,1530.4525048792095,39.12099826025928,-0.02563233476719339,1.857802683832348,-1.142197316167652,0.0005686933054660364,31.516010974151317,0.21776741906583072,7.657189685889573,0.9897802891208334,4.247941444914944,108.72430619091176,108.23787740164698,39.17439278826348,38.50447412002873,0.9392268083908674,1.30785277901952,0.007260501748115193,0.8533728797877893,6.669334399433046e-05,0.000133732171527037,13743.386529578302,COVID
173,100.29219161013432,100.29219161013432,960.4856471835544,30.99170287647251,-0.06061687997047902,2.2616155606848785,-0.7383844393151215,0.0006748717874481481,20.402316600884465,0.25593855428616047,7.52618768499026,0.9892779153246598,3.4341172338761408,99.704527904528,99.86044226044228,30.703163764442696,30.894826694450295,0.9259703762671712,1.3597535650006922,0.008986437845821545,0.8236207390601437,5.1535765817912625e-05,0.0001414144631498302,11220.593728367716,159,103.35914604560895,103.35914604560895,1127.8895488098208,33.58406688907436,-0.0782660157613102,1.6605586435625552,-1.3394413564374448,0.000942909922081693,20.211358022695105,0.2869975948340281,7.28829445493231,0.9911038763212527,3.1879506169690868,103.033975308642,102.65451851851861,33.65696275457457,33.40359632395922,0.9164566014340395,1.4220281416787968,0.009942903499523988,0.8037968688783175,4.306632213191041e-05,0.00013463625048400015,12018.720912178553,COVID
171,94.76009882643608,94.76009882643608,1158.6609156171635,34.039108619603475,-0.04582566550511486,1.8804517105181502,-1.1195482894818498,0.0006426537968648834,25.898663974552708,0.22393388828037583,7.551502016103432,0.9886836241992553,3.9233677837253125,93.61696496092745,93.98928661456988,33.38060898393539,33.82981340915777,0.939101640244321,1.2826436071649165,0.008468171164326804,0.8521817163173351,8.718395814092998e-05,0.00017896069046138393,10328.657442865966,179,117.14881531970141,117.14881531970141,1035.6904473144814,32.18214485261169,-0.26901225209312163,2.0613688754316724,-0.9386311245683276,0.0007409645184524066,30.093391038772353,0.23964524287730488,7.4471247961402405,0.9855937356794325,4.03379390643684,116.67537872482113,116.09622107541219,32.24693766481874,31.89481522268287,0.9313686934256556,1.3302499188575139,0.00897824096007063,0.8352864415317678,9.549274253606902e-05,9.617860040685118e-05,14994.833008763391,COVID
174,73.95674271515699,73.95674271515699,740.7246930720471,27.216257881495153,0.7456650766931584,3.19909083811149,0.19909083811148998,0.0007509075254538205,49.70989995978932,0.21222025515069018,7.513545393102237,0.9651966099366353,4.9767735995197,72.6598827181784,73.2231804070369,25.568279429941043,26.841731194725387,0.9379113793322464,1.344815902416987,0.011332573301270498,0.8508240931212399,6.779201409308227e-05,0.0002645413172592651,6359.237971538289,176,75.44464871963231,75.44464871963231,748.0628259271602,27.350737209939336,0.7709205719523174,3.4040400180330193,0.40404001803301925,0.0008042684084155871,45.403210696267166,0.21618979458098567,7.4251782429150675,0.9700814984915237,4.76668896257304,74.94555183946493,74.02929765886256,27.233563884548435,25.497670122856125,0.9401396366819875,1.3009848982271832,0.011201222315646025,0.8551594223394133,7.680491550450691e-05,0.0002528496460712994,6591.847143795142,COVID
182,126.64731416169292,126.64731416169292,484.61245480472087,22.013915026744353,0.2336249459648858,2.4452360055796594,-0.5547639944203406,0.001257906499862846,12.91359048625552,0.32200982058358585,6.9216520193827735,0.9864407125669702,2.660030415780448,126.09235448638184,126.15429282455425,21.72842544006302,21.873363923267377,0.8961284124552436,1.641074335322843,0.012727212907231781,0.7635290692821669,8.525149188954404e-05,6.724082846252e-05,16778.449267498643,183,127.86337488015336,127.86337488015337,731.6309021288799,27.048676531928137,0.06668392423658123,1.8988706907679875,-1.1011293092320125,0.0010023808015956267,20.199475922011217,0.29464461400830716,7.148653702349934,0.9860853169271229,3.210940058432556,127.17572879135234,127.25892564690433,26.95048425815735,26.92177175818816,0.904545580296676,1.5920421860019176,0.010489302996973282,0.7809997832397412,7.739938079258549e-05,6.92974433998088e-05,17337.40028763183,COVID
175,127.00880463234714,127.00880463234715,785.9030715226313,28.0339628223095,-0.3975434966329693,2.236633399903077,-0.7633666000969228,0.0008198487469535929,27.630913044755214,0.26091629604087335,7.4358991565706525,0.9822402259016726,3.8178741233122566,126.46458215811087,126.51809170763174,27.869060949921867,27.90847114254819,0.9201304934072727,1.4210359324184978,0.010479918296575758,0.811760661582203,5.514199062148767e-05,7.360343245415874e-05,17172.15713492504,179,132.06353861192574,132.06353861192574,689.2563378559028,26.253691890016206,-0.8917307676897676,3.866159903579068,0.8661599035790681,0.0011150766123004382,21.05819530988698,0.3000961612312173,7.169592818202621,0.9847506936645056,3.211693365624785,131.9168250520409,131.6862159471448,26.324397326597033,26.100218149597186,0.9066230980380541,1.5058206700435441,0.011935393606942653,0.7840588480979811,3.953194180546864e-05,6.91184842425219e-05,18395.161645783348,COVID
185,130.01779935275084,130.01779935275084,487.6218514678314,22.082161385784485,-0.01866750444415578,2.09031558078417,-0.90968441921583,0.0007753002442869505,30.229896904100148,0.2145922684850074,7.369905421171939,0.9682034622602864,4.227010308842576,129.37876288659794,129.40391752577338,21.788837643235755,21.815901347737977,0.9415460097536859,1.2696197411003234,0.012301347092680378,0.8575914726277366,6.819421712349067e-05,6.380181240014071e-05,17653.285598705505,189,146.63332871588858,146.6333287158886,735.9992271936499,27.129305689487335,-0.10350145099848551,1.6779890948452523,-1.3220109051547477,0.001790360646496408,20.526263483741207,0.2978180258390575,6.960494232169966,0.986154728867585,3.2565303800033223,146.264764338444,145.95712663259496,27.22340956008356,27.074174753843426,0.9062584845546475,1.509488848871035,0.01430348001942787,0.7832649104209448,6.56814449826914e-05,5.1179723713680854e-05,22531.598974927274,COVID
179,129.29689395777729,129.29689395777729,462.9966634900897,21.517357260827588,-0.12524021281501194,2.8152917401830972,-0.18470825981690275,0.001808407884030421,8.564743747392324,0.35889391300883966,6.636690850776199,0.9910590867206901,2.1804902200816483,128.70178261946043,129.25414706610573,21.173485505996325,21.51215055248393,0.8812307378666099,1.7858529483135162,0.013502787933406677,0.735448862075375,6.929046562352205e-05,6.473028954403848e-05,17440.277238534338,162,89.5087890625,89.5087890625,1316.6442098617554,36.28559231791257,-0.6852648448263914,2.7078649446557406,-0.29213505534425943,0.0008404476708487189,29.024740718602388,0.26842269587893675,7.452453905052615,0.9888567688581934,3.7034861922149394,89.21679370236185,88.82281644383364,36.004367648524315,35.977627741641825,0.9170019870334203,1.4788818359375002,0.009017437695356147,0.8063599168269985,7.284382283493077e-05,0.002218454603129325,9508.485107421877,COVID
162,115.40962113178443,115.40962113178443,396.81408655268956,19.920192934625145,-0.5981429460533072,3.233619273284741,0.23361927328474108,0.0011829084821212944,24.157305575004028,0.26742620847701376,7.099483142070348,0.9692365820560299,3.554595443484424,115.06186174391208,115.31029065200329,19.748952229685447,19.825464576505052,0.9214189348415223,1.3975706160223655,0.015014480273759971,0.8143517870999931,4.9915144249954875e-05,8.294961782297324e-05,13948.013978598281,152,117.62828006466857,117.62828006466857,430.4044184943781,20.746190457391883,-0.9448703662406834,3.8956161723186664,0.8956161723186664,0.0012250470454429855,28.192660546866342,0.2572747114810207,7.060470177791965,0.9674362636871656,3.8272171248946045,117.37691131498431,117.1995412844035,20.85014946978266,20.727429657430925,0.9239995716397905,1.3836587489118268,0.0153679653292302,0.8196303080125834,5.233683989509799e-05,8.247037572524515e-05,14503.073249595824,COVID
206,111.0394946103552,111.03949461035518,1535.1243458127915,39.18066290675531,0.108790207247417,1.992067975651086,-1.007932024348914,0.0006661949872700845,15.626448655500207,0.3015978452378966,7.52060073922902,0.9949106330599753,2.96002156113913,110.51846195310398,110.40688168178937,39.20390633700715,39.10257115590967,0.9035958009065085,1.5486835129881604,0.007237648832132127,0.7782019836073162,5.815644082068306e-05,0.00012428978672323195,14087.9726983566,202,139.92311733800352,139.92311733800352,562.0110767970899,23.706772804350447,0.5552413742436975,2.3365433482303377,-0.6634566517696623,0.0011519263843005987,17.15492703708251,0.28322854990514323,6.98984189651663,0.9845884202119587,3.1149342455206392,139.3147180688167,139.38443523689418,23.4629732295261,23.66023694348944,0.91741554777194,1.4001751313485113,0.013138347628825209,0.8054975293107495,8.914244961890432e-05,5.450174752474005e-05,20421.336077057793,COVID
180,124.21158230734153,124.21158230734153,684.2566465159114,26.15829976347682,-0.17794260226247827,2.173290074851825,-0.8267099251481751,0.0008575978857475936,18.612569700439973,0.2567875340324786,7.273461515563582,0.9862392227287649,3.3349210033300514,123.44563197026038,123.65880576208168,25.747682239273527,26.06227999702993,0.9265586841971932,1.3774509803921569,0.010577950942902032,0.8255351042433852,6.678688304855413e-05,7.435543332747879e-05,16362.19699042408,182,117.4923615977575,117.49236159775751,1091.5460874151474,33.0385545600159,0.03201162424770828,1.8716862412241146,-1.1283137587758854,0.0006540224795208515,27.90590432008243,0.2173311658939026,7.528896394180858,0.9871601229430544,4.090647894829668,116.72561413590007,116.43413302686389,33.01982949328677,32.6385613318141,0.9389718913026551,1.3076384022424665,0.00863304505192242,0.8524816371797976,6.924248718043525e-05,9.313652702839206e-05,15131.985844428873,COVID
224,156.19236631912688,156.19236631912688,1072.793249452055,32.75352270294075,-0.5764551577522298,2.702833453164789,-0.29716654683521115,0.0005768064827405731,41.77812828343073,0.2278037553088065,7.804691432699984,0.9805352442564594,4.63270860365977,156.10298756726687,155.91303272097434,32.80640379834791,32.66936705759291,0.9330899199913284,1.3244314371074934,0.009346097704104411,0.8392479060665848,3.6216137908845e-05,4.8623633774410406e-05,25782.233278458632,220,156.4952984911437,156.4952984911437,2002.4491177748143,44.74873314156295,-0.7047779291514271,2.253178208758639,-0.746821791241361,0.0008804772164277902,39.03730845813609,0.26308163413046914,7.664309981574115,0.9902769075466673,4.195351247006025,156.1758827448369,156.2585683618331,44.732170374847485,44.85263111489461,0.9166226482331885,1.437932793935418,0.009504435822255903,0.8046228986045159,4.451566951242469e-05,6.1021637044430944e-05,26807.218164589256,COVID
197,104.07141032192129,104.07141032192129,796.853996120343,28.228602447169486,0.4939377764840968,2.8497457601600775,-0.15025423983992248,0.0006227368623242157,55.69716746433919,0.18552523541360294,7.632425458738789,0.9637338730248957,5.4971935771443405,102.59966061871825,103.235869990863,26.626750361258043,27.85214843276809,0.950240057060126,1.2249616760347468,0.010227753103319758,0.8771502152097521,9.134088416809038e-05,0.0001128898127037392,11836.855263157895,202,103.82095326524296,103.82095326524296,1050.3385705552284,32.40892732805621,0.5450024081180783,2.678438778869436,-0.32156122113056407,0.0006185740826452335,57.716870328881775,0.1957902833855943,7.642382654616518,0.9721807193208309,5.430249165937102,103.05046817965399,102.14680209490542,32.17534967177712,30.961729009286525,0.9472278104474018,1.240792324357784,0.00919357037132328,0.8702738604972151,8.873114461803452e-05,0.00012118248986489757,12037.770813989477,COVID
199,109.43358474753822,109.43358474753822,1122.7905293033668,33.50806663034092,0.4302655633433656,2.3822987038512147,-0.6177012961487853,0.0007281291193366066,22.624241130831525,0.24097359675229557,7.48036091157263,0.9902439840635596,3.654595803210772,108.26083714985651,108.87975290233281,32.47167130759233,33.48449079268308,0.9286696289312568,1.3946155457783365,0.008626001353088022,0.8308231417661754,6.346788524341482e-05,0.00010889003669593357,13318.367169495077,203,122.54082980972515,122.54082980972515,1586.020795928752,39.82487659652886,-0.009413653007069502,1.781502550907117,-1.218497449092883,0.000711622849884321,21.972030803679147,0.24067989345838697,7.488353854382733,0.9936101963237656,3.6020807994052086,122.20335089852722,121.18470476962553,40.07379518215812,39.1270273333329,0.9320097218327078,1.3833245243128964,0.00764977522929014,0.8381419316459744,5.9880239513045786e-05,9.569546965588663e-05,16848.35742600423,COVID
106,65.22398139946856,65.22398139946856,200.1408199323378,14.147113484111795,0.29102600896171293,2.702806480782328,-0.297193519217672,0.0031611280429333245,6.372593175726522,0.4578941955320028,6.1386149893602004,0.9837339822775663,1.7154599705308575,65.02285778628537,65.07679315392411,13.993549592851178,13.991961382198625,0.8203770701324604,2.2426926483613823,0.02047833958511455,0.6273037368258768,7.260055175615525e-05,0.0002637095947087851,4585.756532329495,122,74.0866395625964,74.08663956259639,318.2953114748795,17.84083270127489,0.33464304462167427,2.5702837743249036,-0.4297162256750964,0.0029804006052274747,4.394604677228499,0.47473351204521264,6.213582490622677,0.9929601730081566,1.5247524750287347,73.84588893671982,73.73826947912185,17.65454476446063,17.630665877453538,0.8149823264261649,2.2318799943922616,0.017282515226787722,0.6185137058441562,7.621951218443646e-05,0.00021254799568751374,5956.298752278144,COVID
190,114.15806312148726,114.15806312148726,562.6285396120986,23.719792149428685,0.11329686625180803,2.669454964581853,-0.33054503541814695,0.0007227565818653717,35.45653703717614,0.20406500842562145,7.5012825318199425,0.9678246896916429,4.542055252107853,113.32280485658956,113.68625725849024,22.925931406406885,23.61866232446292,0.9436847048085699,1.2603545179420668,0.011858498618312414,0.862345923799013,4.408004936584378e-05,8.67654008325765e-05,13824.008041504543,186,115.03106162089752,115.03106162089752,761.4328094556804,27.59407199845069,-0.07841522269557964,2.230987508591661,-0.7690124914083389,0.0005983989139267703,37.405548438975295,0.20769702615619384,7.661629836592419,0.9751779636871839,4.626376440066019,114.52658984208256,114.1296628254375,27.560068205589936,26.967978737822786,0.9431041031616932,1.2762893503014063,0.00992756608228319,0.8613259790786365,4.4559308435802335e-05,9.089402427580015e-05,14224.640070328196,COVID
240,141.9692521631644,141.9692521631644,1893.2170706397512,43.51111433461284,-0.128300494242892,2.1063265468031105,-0.8936734531968895,0.0004087802534375367,74.57070546115631,0.14971469833402146,7.9963469507109854,0.9802048028373584,6.511546977774252,140.37994305599474,141.11800063271107,42.696658492975125,43.45360820531875,0.9631532413130063,1.1583745364647713,0.00651460852086036,0.9071669477926217,0.0001100352112506039,7.172381223222713e-05,22333.424134734236,238,127.14667630057804,127.14667630057804,2251.246549646664,47.44730287009646,0.11380797237625742,2.1551243624381984,-0.8448756375618016,0.0004162000755927801,87.17294487155885,0.15580951760691367,7.949726206872057,0.9809240904553094,6.7376136562001685,126.36611616255333,125.1683058081276,47.61488952716757,46.44920994548903,0.9586356474791268,1.185151734104046,0.005994068774185391,0.8967510215268447,0.00010307153162434179,0.00010612508625780692,18672.81719653179,COVID
177,97.49711944693381,97.49711944693381,1132.4571354740183,33.65200046763964,0.19946740359455048,1.9806658689696612,-1.0193341310303388,0.0008169847953817532,17.04273615413119,0.26058469928724887,7.33601311256392,0.9925962473052268,3.2347882731941517,96.34970684039082,96.82488599348521,32.78687547414452,33.522958530223484,0.9189028904887608,1.4891819229292025,0.008559879829207551,0.810605506336535,7.468259894488241e-05,0.00015331758679995976,10834.139674817563,191,131.28136200716847,131.28136200716847,1461.3792583599902,38.227990509049654,-0.29614565459950615,1.7914961058143604,-1.2085038941856396,0.0010612919864465688,23.381885393090265,0.2619370380993212,7.224301669818174,0.9924852482091436,3.5482439919504003,131.01423290203317,129.97467652495405,38.534968402170776,37.98635694683804,0.9192014371459455,1.4702508960573477,0.009267095744796753,0.8108902119537013,8.16993463905873e-05,7.997646079505517e-05,18959.73799283154,COVID
185,110.31531296247931,110.31531296247931,878.4718321972578,29.639025493380476,-0.2824089131804955,2.419836397690041,-0.580163602309959,0.0007535774662199761,23.197022066542967,0.2469020858860607,7.459447566906194,0.9871071427441779,3.6050695733754337,109.36860763981225,109.98688292120913,28.989532197740555,29.74905243056438,0.9330958668253,1.3223644119439364,0.00960030145613732,0.8391657901140723,4.273504273132244e-05,0.0001088176218291324,13269.570732131977,186,124.73487773487773,124.73487773487773,864.9583752132015,29.410174688586967,-0.31698311515699984,2.0832556631603567,-0.9167443368396433,0.0008060428664337501,26.732620959690998,0.2473671047064797,7.401409508146773,0.9848998045974667,3.7692400043499483,124.31120182494905,123.6189218393564,29.566990230209868,28.894001172699316,0.9328319878319878,1.3116883116883116,0.009987309038439576,0.8381949570860073,4.4535494784136446e-05,7.783505818144702e-05,16674.21785421786,COVID
