Min,Max,Count,Frequency Count,Sum,Mean,Variance,StandardDev,Skewness,Kurtosis,Excess Kurtosis,Category,File,Energy_1_0,Contrast_1_0,Homogeneity_1_0,Entropy_1_0,Correlation_1_0,Dissimilarity_1_0,TotalSum_1_0,MeanX_1_0,MeanY_1_0,MeanZ_1_0,StdDevX_1_0,StdDevY_1_0,StdDevZ_1_0,Short Run Emphasis_0,Long Run Emphasis_0,Gray Level Non-Uniformity_0,Run Length Non-Uniformity_0,Run Percentage_0,Low Gray Level Run Emphasis_0,High Gray Level Run Emphasis_0,Volume,Surface Area,Surface to Volume Ratio,Compactness,Sphericity,Elongation,Flatness,Rectangularity,Euler Number
1.0,72.85714285714286,0.2857142857142857,0.2857142857142857,72.85714285714286,255.0,0.0,0.0,,,,normal,17,0.035714285705428006,0.0,0.9999999998759926,3.3322045098859907,2.914335439641036e-16,0.0,0.9999999998759921,254.99999999999994,254.99999999999994,13.499999999999998,5.684341885728351e-14,5.684341885728351e-14,8.077747210200904,0.33703817314246765,9.601226993865032,0.9999999938650306,0.20320674345580567,4.5553935580586306e-05,1.52587890625e-05,65536.0,115005,541.6560495072233,0.004709847828418098,0.41054556367052397,21.114056275525698,2.5,0.5,44.923828125,2
1.0,127.5,0.5,0.5,127.5,255.0,0.0,0.0,,,,normal,18,0.03571428570387339,0.0,0.999999999854227,3.3322045098352326,-8.326672684688674e-17,0.0,0.9999999998542274,254.99999999999997,254.99999999999997,13.5,2.842170942833245e-14,2.842170942833245e-14,8.077747210113,0.3489822178337191,18.2970297029703,0.99999999009901,0.1649838234816816,4.555393540902924e-05,1.52587890625e-05,65536.0,88230,570.9929403873607,0.006471641622887461,0.32637778746200724,16.78536947261903,1.1428571428571428,0.9333333333333333,26.258928571428573,-12
1.0,81.96428571428571,0.32142857142857145,0.32142857142857145,81.96428571428571,255.0,0.0,0.0,,,,hyperplasia,19,0.035714285703957696,0.0,0.999999999855408,3.3322045098379838,-2.1510571102112408e-16,0.0,0.9999999998554077,254.99999999999997,254.99999999999997,13.500000000000002,2.842170942834923e-14,2.842170942834923e-14,8.077747210117765,0.2363032191069574,12.990654205607475,0.9999999906542058,0.1945148029685489,4.5553935434320596e-05,1.52587890625e-05,65536.0,90270,415.31416792642904,0.004600799467446871,0.45560941999610555,23.431657250052673,1.8888888888888888,0.6428571428571429,42.142857142857146,2
1.0,109.28571428571429,0.42857142857142855,0.42857142857142855,109.28571428571429,255.0,0.0,0.0,,,,hyperplasia,20,0.035714285699954135,0.0,0.9999999997993573,3.3322045097072666,0.0,0.0,0.9999999997993578,254.99999999999986,254.99999999999986,13.5,1.4210854713776354e-13,1.4210854713776354e-13,8.077747209891387,0.4156630099487243,9.558558558558559,0.9999999909909911,0.2258745211369149,4.55539354496625e-05,1.52587890625e-05,65536.0,73695,438.6405090447937,0.005952106778543914,0.3768111614983858,19.37912079232228,1.5,0.8333333333333334,40.94166666666667,-6
1.0,72.85714285714286,0.2857142857142857,0.2857142857142857,72.85714285714286,255.0,0.0,0.0,,,,normal,21,0.035714285695665135,0.0,0.9999999997393125,3.3322045095672284,-2.220446049250313e-16,0.0,0.9999999997393119,255.0000000000001,255.0000000000001,13.500000000000002,1.1368683770679766e-13,1.1368683770679766e-13,8.07774720964887,0.4362789351851851,8.052083333333334,0.9999999895833335,0.24761284464292177,4.555393538553815e-05,1.52587890625e-05,65536.0,59415,395.88815597201943,0.006663101169267347,0.3616585238540959,18.599831787019706,2.25,0.6666666666666666,34.38368055555556,-10
1.0,100.17857142857143,0.39285714285714285,0.39285714285714285,100.17857142857143,255.0,0.0,0.0,,,,normal,22,0.035714285706109364,0.0,0.9999999998855308,3.3322045099082365,4.0939474033052647e-16,0.0,0.9999999998855311,255.00000000000006,255.00000000000006,13.499999999999996,5.68434188575546e-14,5.68434188575546e-14,8.07774721023943,0.23414647037266084,20.09090909090909,0.9999999909090911,0.14776859369797143,4.555393544593163e-05,1.52587890625e-05,65536.0,107610,543.1972450330052,0.005047832404358379,0.3916378660811924,20.141647300082102,1.9090909090909092,0.8461538461538461,35.83416583416584,-2
1.0,81.96428571428571,0.32142857142857145,0.32142857142857145,81.96428571428571,255.0,0.0,0.0,,,,hyperplasia,23,0.03571428570557916,0.0,0.999999999878108,3.332204509890927,-1.457167719820518e-16,0.0,0.9999999998781083,254.9999999999999,254.9999999999999,13.500000000000002,1.1368683771468727e-13,1.1368683771468727e-13,8.077747210209452,0.33919036596119934,12.465277777777777,0.9999999930555556,0.18036265306846921,4.555393554371153e-05,1.52587890625e-05,65536.0,111435,518.688399677028,0.00465462735834368,0.41980572445795045,21.590299531543565,1.8888888888888888,0.5625,45.520833333333336,2
1.0,81.96428571428571,0.32142857142857145,0.32142857142857145,81.96428571428571,255.0,0.0,0.0,,,,normal,24,0.035714285700859286,0.0,0.9999999998120302,3.332204509736817,-2.220446049250313e-16,0.0,0.9999999998120299,255.0000000000001,255.0000000000001,13.500000000000002,1.1368683771093118e-13,1.1368683771093118e-13,8.077747209942569,0.4211552403836152,11.275229357798162,0.9999999908256882,0.2369329159308402,4.55539354421323e-05,1.52587890625e-05,65536.0,76245,462.20181263549466,0.0060620606287034515,0.3658050933067673,18.813086803080093,2.0,0.5294117647058824,27.685185185185187,-6
1.0,91.07142857142857,0.35714285714285715,0.35714285714285715,91.07142857142857,255.0,0.0,0.0,,,,normal,25,0.03571428570494131,0.0,0.9999999998691786,3.3322045098701,1.3877787807814457e-17,0.0,0.9999999998691783,255.0000000000001,255.0000000000001,13.5,1.136868377141797e-13,1.136868377141797e-13,8.077747210173385,0.28388152880199696,14.403361344537815,0.9999999915966388,0.16856154084748085,4.555393547725213e-05,1.52587890625e-05,65536.0,99960,491.52457442800477,0.00491721262933178,0.4120463540929463,21.191240822725497,2.0,0.7142857142857143,35.7,2
1.0,118.39285714285714,0.4642857142857143,0.4642857142857143,118.39285714285714,255.0,0.0,0.0,,,,normal,26,0.035714285704906965,0.0,0.9999999998686975,3.3322045098689794,6.245004513516506e-17,0.0,0.9999999998686975,255.00000000000006,255.00000000000006,13.5,5.684341885707617e-14,5.684341885707617e-14,8.077747210171442,0.3282112217554262,14.47286821705426,0.9999999922480622,0.20028844265145065,4.5553935506927034e-05,1.52587890625e-05,65536.0,102255,615.6588217854829,0.006020818754931132,0.33398226712080303,17.176462266379584,1.5384615384615385,0.6842105263157895,20.69939271255061,-8
1.0,81.96428571428571,0.32142857142857145,0.32142857142857145,81.96428571428571,255.0,0.0,0.0,,,,normal,27,0.035714285702897225,0.0,0.9999999998405612,3.332204509803362,,0.0,0.9999999998405611,255.0,255.0,13.500000000000002,0.0,0.0,8.077747210057803,0.4026347539015606,6.823529411764706,0.9999999941176471,0.2614532856592713,4.555393559209398e-05,1.52587890625e-05,65536.0,100470,552.6301911272733,0.005500449797225772,0.36773091352362314,18.912130319886604,2.2222222222222223,0.6923076923076923,42.93589743589744,-12
1.0,100.17857142857143,0.39285714285714285,0.39285714285714285,100.17857142857143,255.0,0.0,0.0,,,,normal,28,0.03571428569901014,0.0,0.9999999997861418,3.3322045096764437,-6.938893903907228e-18,0.0,0.999999999786142,254.99999999999983,254.99999999999983,13.5,1.7053025656418944e-13,1.7053025656418944e-13,8.077747209838012,0.3586796217194889,12.709302325581396,0.9999999883720931,0.1979448327442867,4.555393533036138e-05,1.52587890625e-05,65536.0,64515,381.71570525791924,0.005916696973694788,0.39625454095984386,20.37907949231468,1.3636363636363635,0.8461538461538461,30.076923076923077,-4
1.0,72.85714285714286,0.2857142857142857,0.2857142857142857,72.85714285714286,255.0,0.0,0.0,,,,normal,29,0.035714285697933015,0.0,0.9999999997710619,3.332204509641276,-3.469446951953614e-17,0.0,0.9999999997710622,254.9999999999998,254.9999999999998,13.5,1.989519659900543e-13,1.989519659900543e-13,8.077747209777105,0.3517098166127292,7.893203883495147,0.9999999902912623,0.23536619622558974,4.5553935417787095e-05,1.52587890625e-05,65536.0,66045,345.3702266660016,0.005229316778953768,0.44485199988284524,22.878411048534517,2.0,0.7272727272727273,46.90696022727273,0
1.0,91.07142857142857,0.35714285714285715,0.35714285714285715,91.07142857142857,255.0,0.0,0.0,,,,normal,30,0.03571428569066516,0.0,0.9999999996693126,3.3322045094039705,6.036837696399289e-16,0.0,0.9999999996693123,255.00000000000006,255.00000000000006,13.499999999999995,5.684341885140931e-14,5.684341885140931e-14,8.077747209366152,0.5413248077008581,5.92156862745098,0.9999999901960787,0.3044982669109167,4.555393541345111e-05,1.52587890625e-05,65536.0,53550,372.1343413804709,0.006949287420737085,0.3589883711377566,18.46250779741674,1.5,0.6666666666666666,23.8,-4
1.0,118.39285714285714,0.4642857142857143,0.4642857142857143,118.39285714285714,255.0,0.0,0.0,,,,normal,31,0.0357142857096643,0.0,0.9999999999352999,3.332204510024311,3.400058012914542e-16,0.0,0.9999999999353002,254.99999999999991,254.99999999999991,13.499999999999996,8.526512828845372e-14,8.526512828845372e-14,8.077747210440442,0.19334297521171515,30.03267973856209,0.9999999934640523,0.12478106629537772,4.555393556232017e-05,1.52587890625e-05,65536.0,179775,774.6978748484233,0.004309263662068827,0.3866288997888175,19.884039849075048,1.6153846153846154,0.7647058823529411,38.73626373626374,-8
1.0,81.96428571428571,0.32142857142857145,0.32142857142857145,81.96428571428571,255.0,0.0,0.0,,,,hyperplasia,32,0.03571428570387339,0.0,0.999999999854227,3.3322045098352326,-8.326672684688674e-17,0.0,0.9999999998542274,254.99999999999997,254.99999999999997,13.5,2.842170942833245e-14,2.842170942833245e-14,8.077747210113,0.30490861468044006,13.787037037037035,0.9999999907407409,0.18089848940869024,4.555393543826261e-05,1.52587890625e-05,65536.0,90015,419.5246744959676,0.004660608504093402,0.4501869429268297,23.15278324403536,2.111111111111111,0.75,43.86695906432749,2
1.0,63.75,0.25,0.25,63.75,255.0,0.0,0.0,,,,normal,33,0.03571428569066516,0.0,0.9999999996693126,3.3322045094039705,6.036837696399289e-16,0.0,0.9999999996693123,255.00000000000006,255.00000000000006,13.499999999999995,5.684341885140931e-14,5.684341885140931e-14,8.077747209366152,0.5000030193236715,6.23913043478261,0.9999999891304349,0.27481096109610015,4.5553935364906835e-05,1.52587890625e-05,65536.0,51000,321.9084351148143,0.006311930100290477,0.401718260824154,20.660074584935714,2.142857142857143,0.5,34.69387755102041,-2
1.0,145.71428571428572,0.5714285714285714,0.5714285714285714,145.71428571428572,255.0,0.0,0.0,,,,normal,34,0.03571428570252985,0.0,0.9999999998354173,3.332204509791364,,0.0,0.9999999998354179,255.0,255.0,13.5,0.0,0.0,8.077747210037028,0.2942718075145941,10.822033898305085,0.9999999915254238,0.23642631227389366,4.555393547400801e-05,1.52587890625e-05,65536.0,85425,562.1316943622903,0.006580411991364241,0.3244584324688371,16.68665845750981,1.4615384615384615,0.8125,21.615637651821864,-14
1.0,100.17857142857143,0.39285714285714285,0.39285714285714285,100.17857142857143,255.0,0.0,0.0,,,,normal,35,0.03571428569644641,0.0,0.9999999997502497,3.3322045095927355,-1.8735013540549517e-16,0.0,0.9999999997502498,255.0000000000001,255.0000000000001,13.500000000000002,1.1368683770741936e-13,1.1368683770741936e-13,8.077747209693046,0.2888143631436314,9.329268292682928,0.9999999878048782,0.2403331321077756,4.5553935304522514e-05,1.52587890625e-05,65536.0,57375,327.1984603896941,0.005702805409842163,0.4275081129100997,21.98642770250866,1.1818181818181819,1.0,36.47488874761602,-2
1.0,163.92857142857142,0.6428571428571429,0.6428571428571429,163.92857142857142,255.0,0.0,0.0,,,,normal,36,0.035714285699367465,0.0,0.9999999997911442,3.3322045096881086,2.8449465006019636e-16,0.0,0.9999999997911445,255.0000000000002,255.0000000000002,13.499999999999998,1.9895196599205198e-13,1.9895196599205198e-13,8.077747209858215,0.30536553139774425,12.141176470588233,0.9999999882352943,0.18809688360024426,4.555393532412966e-05,1.52587890625e-05,65536.0,65280,414.6705303211954,0.0063521833688908605,0.3676411124860879,18.907511918598406,2.25,0.6153846153846154,34.87179487179487,-8
1.0,63.75,0.25,0.25,63.75,255.0,0.0,0.0,,,,hyperplasia,37,0.03571428570049641,0.0,0.9999999998069501,3.3322045097249724,-4.85722573273506e-17,0.0,0.9999999998069498,255.00000000000003,255.00000000000003,13.5,2.8421709427660602e-14,2.8421709427660602e-14,8.07774720992205,0.4137455197132617,8.298387096774194,0.999999991935484,0.22736732386878591,4.555393549268786e-05,1.52587890625e-05,65536.0,78795,408.7038987512069,0.0051869268196104695,0.4228608442898383,21.747422096654805,2.857142857142857,0.5833333333333334,46.901785714285715,-2
1.0,100.17857142857143,0.39285714285714285,0.39285714285714285,100.17857142857143,255.0,0.0,0.0,,,,normal,38,0.03571428570343031,0.0,0.9999999998480249,3.3322045098207678,-4.85722573273506e-17,0.0,0.9999999998480243,254.99999999999986,254.99999999999986,13.5,1.421085471412215e-13,1.421085471412215e-13,8.077747210087946,0.28084537981859403,13.386792452830187,0.9999999905660379,0.17105731415698866,4.555393543030421e-05,1.52587890625e-05,65536.0,86955,474.03114408893373,0.005451453557459993,0.38934085378356903,20.02351364767095,1.5454545454545454,0.7333333333333333,31.0,-2
1.0,81.96428571428571,0.32142857142857145,0.32142857142857145,81.96428571428571,255.0,0.0,0.0,,,,normal,39,0.035714285699708456,0.0,0.9999999997959184,3.3322045096992454,-1.6653345369377348e-16,0.0,0.9999999997959184,254.99999999999994,254.99999999999994,13.500000000000002,5.6843418855007666e-14,5.6843418855007666e-14,8.077747209877497,0.3933114035087719,5.5592105263157885,0.9999999934210527,0.3234937651847709,4.555393556036137e-05,1.52587890625e-05,65536.0,83385,462.46609020383323,0.005546154466676659,0.3880781648295882,19.958574483806952,2.0,0.6428571428571429,36.76587301587302,0
1.0,100.17857142857143,0.39285714285714285,0.39285714285714285,100.17857142857143,255.0,0.0,0.0,,,,normal,40,0.03571428570684834,0.0,0.9999999998958764,3.3322045099323683,-6.938893903907228e-17,0.0,0.9999999998958767,255.00000000000014,255.00000000000014,13.500000000000002,1.421085471446216e-13,1.421085471446216e-13,8.077747210281215,0.2402760100815358,16.0431654676259,0.9999999928057555,0.1671238536706063,4.5553935532332154e-05,1.52587890625e-05,65536.0,122910,634.1165814003168,0.005159194381257154,0.36657500521920816,18.852682806264582,1.8181818181818181,0.55,27.93409090909091,0
1.0,63.75,0.25,0.25,63.75,255.0,0.0,0.0,,,,normal,41,0.03571428569387755,0.0,0.9999999997142858,3.332204509508861,0.0,0.0,0.9999999997142857,255.00000000000009,255.00000000000009,13.5,8.526512827903129e-14,8.526512827903129e-14,8.077747209547791,0.31967177692332976,9.942028985507248,0.9999999855072466,0.20142826845231032,4.5553935199856347e-05,1.52587890625e-05,65536.0,49470,270.6604748542668,0.005471204262265349,0.46817718650076995,24.078008234495684,2.0,0.6363636363636364,45.890538033395174,-2
1.0,100.17857142857143,0.39285714285714285,0.39285714285714285,100.17857142857143,255.0,0.0,0.0,,,,normal,42,0.03571428570319432,0.0,0.9999999998447205,3.3322045098130615,0.0,0.0,0.9999999998447204,255.00000000000014,255.00000000000014,13.5,1.4210854714098681e-13,1.4210854714098681e-13,8.077747210074602,0.20926878881385685,16.36263736263736,0.9999999890109892,0.17594493225323166,4.555393535946562e-05,1.52587890625e-05,65536.0,81855,408.00128554011184,0.004984439381102093,0.43448596982327264,22.34529374950737,1.3636363636363635,0.8461538461538461,38.16083916083916,-6
1.0,109.28571428571429,0.42857142857142855,0.42857142857142855,109.28571428571429,255.0,0.0,0.0,,,,normal,43,0.03571428570399934,0.0,0.9999999998559902,3.332204509839346,-2.1510571102112408e-16,0.0,0.9999999998559908,254.99999999999994,254.99999999999994,13.500000000000002,5.684341885671501e-14,5.684341885671501e-14,8.07774721012012,0.3000107437154756,12.915966386554622,0.9999999915966387,0.18593319524567123,4.555393547725213e-05,1.52587890625e-05,65536.0,93585,541.7500234622122,0.005788855302262245,0.35777696110721874,18.400205870856304,1.6666666666666667,0.7058823529411765,22.9375,0
1.0,72.85714285714286,0.2857142857142857,0.2857142857142857,72.85714285714286,255.0,0.0,0.0,,,,normal,44,0.03571428569853867,0.0,0.9999999997795419,3.3322045096610498,6.938893903907228e-18,0.0,0.9999999997795413,255.00000000000017,255.00000000000017,13.5,1.705302565636266e-13,1.705302565636266e-13,8.077747209811351,0.401833086071308,10.914893617021276,0.9999999893617022,0.22430963998584136,4.5553935375441974e-05,1.52587890625e-05,65536.0,65280,328.2453090756984,0.005028267602262537,0.4644390364991416,23.8857579303027,1.75,0.6153846153846154,44.83516483516483,2
1.0,100.17857142857143,0.39285714285714285,0.39285714285714285,100.17857142857143,255.0,0.0,0.0,,,,hyperplasia,45,0.035714285704906965,0.0,0.9999999998686975,3.3322045098689794,6.245004513516506e-17,0.0,0.9999999998686975,255.00000000000006,255.00000000000006,13.5,5.684341885707617e-14,5.684341885707617e-14,8.077747210171442,0.34994176458462173,14.669421487603305,0.9999999917355372,0.16904582880578203,4.55539354835795e-05,1.52587890625e-05,65536.0,100215,464.73462342114317,0.004637375876077864,0.43653989321457143,22.45092551832196,1.4545454545454546,0.7857142857142857,40.671672077922075,2
