Volume,Surface Area,Surface to Volume Ratio,Compactness,Sphericity,Elongation,Flatness,Rectangularity,Euler Number,Category,File
81855,408.00128554011184,0.004984439381102093,0.43448596982327264,22.34529374950737,1.3636363636363635,0.8461538461538461,38.16083916083916,-6,normal,42
93585,541.7500234622122,0.005788855302262245,0.35777696110721874,18.400205870856304,1.6666666666666667,0.7058823529411765,22.9375,0,normal,43
65280,328.2453090756984,0.005028267602262537,0.4644390364991416,23.8857579303027,1.75,0.6153846153846154,44.83516483516483,2,normal,44
100215,464.73462342114317,0.004637375876077864,0.43653989321457143,22.45092551832196,1.4545454545454546,0.7857142857142857,40.671672077922075,2,hyperplasia,45
58140,339.0567862903704,0.005831730070353808,0.4162153155034105,21.405647440700005,1.6666666666666667,0.6428571428571429,30.761904761904763,0,hyperplasia,46
75990,479.15078662587507,0.006305445277350639,0.35207828288757836,18.1071270428942,1.7,0.7692307692307693,34.38461538461539,-8,normal,47
103020,483.1758192381085,0.0046901166689779505,0.4276774171560001,21.995134895307594,1.7777777777777777,0.6,47.69444444444444,0,normal,48
87210,426.03426729430544,0.0048851538504105655,0.43405037796221635,22.322891580585424,2.0,0.5714285714285714,48.666294642857146,2,normal,49
79305,406.67519045754307,0.005127989287655798,0.4268020671307917,21.95011628756089,1.5555555555555556,0.6428571428571429,44.95748299319728,0,normal,50
114750,525.2992304446202,0.004577771071412812,0.42270317655831724,21.739313361228692,1.6363636363636365,0.7333333333333333,38.63636363636363,0,hyperplasia,51
106590,526.779773012204,0.004942112515359828,0.4012875604944272,20.637923983871037,2.0,0.5625,41.12268518518518,0,hyperplasia,52
91800,504.3691864445264,0.005494217717260636,0.3793910264232284,19.511801347238947,1.1428571428571428,1.0,29.272959183673468,-8,hyperplasia,53
116535,532.0727889671093,0.00456577671057716,0.4216385889679151,21.684562404737985,1.6363636363636365,0.7333333333333333,39.23737373737374,-2,hyperplasia,54
84405,447.2630455612336,0.005299011261906683,0.4045351338354024,20.80494429135456,2.7142857142857144,0.5384615384615384,48.81723539618277,-4,hyperplasia,55
103785,509.19972246244447,0.004906293996843903,0.4078264429298924,20.974213896462217,1.7,0.625,38.15625,-6,hyperplasia,56
89250,477.0835014564619,0.005345473405674643,0.39362701646885584,20.243947840977278,1.9,0.8333333333333334,39.14473684210526,0,hyperplasia,57
75990,403.37851053893945,0.005308310442675871,0.41821411352349547,21.508444152232258,2.6666666666666665,0.42857142857142855,56.54017857142857,-4,normal,58
142545,795.1228880300829,0.005578048251640415,0.32270637913211314,16.596551643497325,1.1764705882352942,0.9444444444444444,23.291666666666668,-12,normal,59
60435,336.5508123720523,0.005568806360090217,0.43027771572901863,22.12886633771563,1.4,0.9090909090909091,39.243506493506494,-2,normal,60
110415,499.849921723262,0.004527011019546819,0.4329651120501693,22.267077153226854,1.4545454545454546,0.7333333333333333,41.82386363636363,-2,hyperplasia,61
62475,347.20232170245333,0.00555746013129177,0.4264112975117647,21.93001929356798,1.6666666666666667,0.6923076923076923,35.598290598290596,-2,normal,62
67830,438.12103312787605,0.0064591041298522195,0.35696660449661605,18.358529826603053,1.6,0.625,26.49609375,-6,normal,63
126735,603.7801682739382,0.004764115424104929,0.39293979593349876,20.20860459447499,1.3076923076923077,0.7647058823529411,33.73303167420814,-4,hyperplasia,64
120870,673.4409098717547,0.005571613385221765,0.34133959288599497,17.554844117238662,1.4,1.0,25.580952380952382,-12,normal,65
73185,413.67344233091376,0.005652434820399177,0.39770790607564754,20.45382499088885,1.7777777777777777,0.6,33.88194444444444,-4,normal,66
65280,352.56485061735896,0.005400809598917877,0.43240253478340995,22.238144218320702,1.4545454545454546,1.0,33.71900826446281,-2,normal,67
86700,429.53322580235715,0.004954247125748064,0.4288345631985534,22.054646064891386,2.6666666666666665,0.375,56.4453125,-2,normal,68
82365,476.3860176758467,0.005783840437999717,0.3736599996144036,19.217058855135967,1.8181818181818181,0.6470588235294118,22.022727272727273,-2,normal,69
72165,455.21276293663664,0.00630794378073355,0.3580500955060514,18.414252972026205,2.25,0.4444444444444444,27.841435185185187,2,normal,70
55845,390.94016103263175,0.007000450551215539,0.3514145366492999,18.07299106221916,1.9090909090909092,0.8461538461538461,18.596403596403597,-10,normal,71
80580,491.3733372782951,0.00609795653112801,0.3570100167124828,18.360762484923995,2.4444444444444446,0.47368421052631576,21.41945773524721,-4,normal,72
83385,455.9142386451585,0.005467580963544504,0.39365515785503596,20.24539513176314,1.1538461538461537,0.9285714285714286,30.543956043956044,-8,normal,73
116790,611.7576751871486,0.005238099796105391,0.3672525546362939,18.887528674269817,1.9090909090909092,0.6470588235294118,29.74025974025974,-4,hyperplasia,74
72420,369.6825516266172,0.005104702452728766,0.4419270044988578,22.727980688038098,1.6,0.9090909090909091,41.14772727272727,-4,normal,75
84660,450.34598614248455,0.005319465936008559,0.40257459039482363,20.704114984700027,1.8,0.6666666666666666,31.355555555555554,-4,hyperplasia,76
93330,506.9652905810122,0.005431964969259747,0.3816305185761781,19.626976780930697,1.7777777777777777,0.6,43.208333333333336,2,normal,77
93075,502.7735574603788,0.005401810985338477,0.3841110030389559,19.7545462718038,1.5,0.75,26.93142361111111,0,normal,78
89250,481.9639070426431,0.005400155821206085,0.38964111739638346,20.038955984355272,1.3076923076923077,1.0,31.06508875739645,0,normal,79
62985,445.18389144415255,0.007068093854793245,0.33436883675535206,17.19634325826098,2.111111111111111,0.5294117647058824,21.666666666666668,-4,normal,80
51000,310.14699123083795,0.0060813135535458425,0.4169522850624717,21.443549242887922,1.5,0.6666666666666666,44.270833333333336,0,normal,81
109905,639.7801458414295,0.00582121055312706,0.33722623596607676,17.343297197301236,1.6666666666666667,0.631578947368421,24.101973684210527,-8,normal,82
80580,471.82587807756545,0.00585537202876105,0.37180072459898794,19.121437709078055,2.2222222222222223,0.6,29.844444444444445,-6,normal,83
60690,452.6445270082652,0.007458304943289919,0.320819899159946,16.499531366530075,1.4545454545454546,0.7333333333333333,22.988636363636363,-24,normal,84
128265,900.9145918014829,0.007023853676384695,0.265457888635485,13.652303898550883,1.2352941176470589,0.85,17.964285714285715,-36,normal,85
46920,326.07597605371467,0.006949615857922307,0.37514026364189973,19.293187744947254,1.2727272727272727,0.8461538461538461,23.436563436563436,-2,normal,86
92820,485.6555398596934,0.005232229474894348,0.39692322277601777,20.41346930612947,1.6363636363636365,0.7857142857142857,33.484848484848484,0,normal,87
85935,514.404887370997,0.005985976463268715,0.35597167978250893,18.30736158058486,2.4,0.6666666666666666,23.870833333333334,-6,normal,88
116535,641.6697059332826,0.005506240236266208,0.3496228946043483,17.980848230070414,1.3571428571428572,0.9333333333333333,29.206766917293233,-16,normal,89
124695,604.6565334641393,0.004849084032753032,0.3881483607923171,19.962184610522538,1.9,0.5882352941176471,38.60526315789474,4,normal,90
86445,507.7816961647163,0.005874043567178164,0.3620401118601099,18.61945657741084,1.6666666666666667,0.75,22.51171875,-4,normal,91
118830,636.5970791028833,0.005357208441495273,0.35702056784273356,18.361305121789663,1.6153846153846154,0.7647058823529411,25.604395604395606,-8,normal,92
76500,462.2406977523751,0.006042362062122551,0.3665894170514656,18.853423996193897,2.5555555555555554,0.8181818181818182,33.59683794466403,-2,normal,93
198900,826.8367741012839,0.004157047632485087,0.3875049174653779,19.929092793639565,1.6923076923076923,0.65,34.77272727272727,-2,hyperplasia,94
100725,544.4377917083978,0.0054051902874996055,0.373895639420146,19.229177636970352,2.2,0.5555555555555556,25.435606060606062,-2,hyperplasia,95
108885,564.864421837927,0.00518771568019403,0.3795843473962629,19.52174370264378,1.9,0.625,35.817434210526315,-8,hyperplasia,96
65790,405.38890330504915,0.006161862035340465,0.37801457715771253,19.44101157425328,1.8888888888888888,0.6428571428571429,30.714285714285715,2,normal,97
88995,449.0116071869779,0.005045357685116893,0.4174392841233539,21.468595246273427,2.125,0.5333333333333333,43.625,2,normal,98
64770,393.3495084313081,0.0060730200468011135,0.3855474184655233,19.828420060331485,2.125,0.6153846153846154,36.63461538461539,-2,normal,99
110925,591.6473353469645,0.005333760066233622,0.3669136414408533,18.87009861798794,1.5833333333333333,0.631578947368421,25.60595567867036,-8,normal,100
79050,456.36653375358395,0.00577313768189227,0.37951412133973345,19.51813202822617,1.5454545454545454,0.8461538461538461,32.51748251748252,0,hyperplasia,101
116790,549.4258659593193,0.004704391351650991,0.4089169858040056,21.030299714097257,1.4166666666666667,0.8,38.166666666666664,2,normal,102
105060,535.450207240701,0.005096613432711793,0.39100260718193586,20.108976402293045,2.25,0.5,45.598958333333336,2,normal,103
73695,393.3495565544307,0.005337533842925988,0.42019785440012375,21.610466485955012,1.5,0.8333333333333334,40.94166666666667,2,normal,104
67320,419.3020536328673,0.006228491586940987,0.37111590038098574,19.086217703414217,1.7272727272727273,0.8461538461538461,24.777327935222672,-2,normal,105
96390,461.843851104417,0.00479140835257202,0.4280225344094317,22.012884021727228,1.8,0.7692307692307693,41.19230769230769,-4,hyperplasia,106
86700,539.8213892547137,0.006226313601553792,0.34122155389308895,17.548773458682177,2.3333333333333335,0.5625,28.67063492063492,-14,normal,107
167535,773.6246685047649,0.004617689846926104,0.36938608986320537,18.997254821214558,1.8333333333333333,0.631578947368421,33.40011961722488,-8,normal,108
99705,517.1003366357893,0.005186302960090159,0.39100017459357334,20.10885129606337,2.2222222222222223,0.6923076923076923,42.60897435897436,-6,normal,109
59415,336.4107635539355,0.005662051057038383,0.4255997179983383,21.88828035632227,1.875,0.6666666666666666,41.260416666666664,2,normal,110
52275,321.2111186996879,0.006144641199420142,0.4092725376810396,21.048585485531365,2.6666666666666665,0.46153846153846156,41.88701923076923,-4,normal,111
57885,371.6738329547388,0.006420900629778679,0.37857841787145036,19.470009487307937,1.4,0.9090909090909091,37.58766233766234,-8,normal,112
84405,540.9572572554898,0.0064090664919790276,0.3344693385087351,17.201511989492044,1.2857142857142858,0.9333333333333333,22.32936507936508,-12,normal,113
44880,272.61918297290896,0.006074402472658399,0.43559809006148814,22.402489275102372,2.3333333333333335,0.5454545454545454,48.57142857142857,0,normal,114
80580,414.5070398031499,0.005144043680853188,0.42321405068802287,21.765587241837398,2.25,0.6666666666666666,46.63194444444444,-4,normal,115
84915,435.6875511318517,0.005130866762431275,0.4169541218977423,21.443643709974417,1.7272727272727273,0.9166666666666666,33.85765550239235,2,hyperplasia,116
74715,402.50140793125263,0.005387156634293684,0.4144240430179826,21.31352361472565,1.6666666666666667,0.6428571428571429,39.53174603174603,2,normal,117
92310,495.3826358083837,0.005366511058481028,0.38770273764416646,19.939266539885978,1.7777777777777777,0.5625,40.065104166666664,0,normal,118
98685,532.519382337908,0.0053961532384648936,0.3770849134154979,19.393199652002945,1.6153846153846154,1.0,27.806424344885883,4,normal,119
90525,529.0785511092029,0.005844557316864986,0.3583158449604187,18.42792027093582,1.5454545454545454,0.7333333333333333,32.27272727272727,-6,normal,120
72675,450.00695551025694,0.006192046171451764,0.3638965574597946,18.714932208699487,1.9,0.6666666666666666,25.5,-4,normal,121
95625,532.1816743683421,0.0055652985554859305,0.3694833419510604,19.0022564245385,1.8,0.6666666666666666,35.416666666666664,-2,normal,122
98430,549.6839365447901,0.0055845162709010476,0.36468040150444303,18.755244731192665,1.5833333333333333,0.8,28.780701754385966,-12,normal,123
131580,606.3554829301974,0.004608264804151067,0.401180447963407,20.632415265210053,1.5,0.8571428571428571,43.51190476190476,-2,hyperplasia,124
109140,566.4649004114688,0.0051902593037517755,0.3791026100842496,19.49696830713121,1.9,0.5882352941176471,33.78947368421053,0,hyperplasia,125
69615,488.22885192711783,0.007013270874482767,0.3259259382469001,16.7621311999398,1.1428571428571428,1.0,22.198660714285715,-4,normal,126
56355,363.7797576595184,0.006455146085698135,0.37994749602101285,19.54042016922351,1.6666666666666667,0.6923076923076923,32.111111111111114,-10,normal,127
72930,433.282863869523,0.005941078621548375,0.3788259977458592,19.48274233808878,2.25,0.5333333333333333,33.763888888888886,0,normal,128
82110,525.5093805405743,0.006400065528444456,0.3380316577608148,17.384719447605416,1.9090909090909092,0.7333333333333333,23.696969696969695,-4,normal,129
72420,447.6147429630817,0.006180816666156886,0.36498507974595445,18.770914108982762,1.8,0.8333333333333334,33.52777777777778,-8,normal,130
120615,509.7387966874205,0.004226164214131083,0.45032598191675527,23.15993391698755,2.5,0.5,47.115234375,2,normal,131
62730,357.87117516980993,0.0057049446065648,0.4148240738052767,21.33409690378852,1.8571428571428572,0.5384615384615384,53.0262045646661,-2,normal,132
74460,389.22279459125286,0.005227273631362515,0.4275867458413989,21.99047173631021,1.7,0.9090909090909091,39.81818181818182,0,normal,133
65025,372.054163927951,0.005721709556754341,0.40868423436345036,21.01832947875929,1.6,0.9090909090909091,36.94602272727273,-2,normal,134
84915,431.0436714388293,0.0050761781951225255,0.4214462068253312,21.674668332692466,1.7777777777777777,0.6,39.3125,2,normal,135
86700,486.53205844250135,0.0056116731077566475,0.37859518210553467,19.4708716595324,2.125,0.47058823529411764,37.5,-4,normal,136
132090,609.9915406196401,0.00461799939904338,0.39981887652570974,20.562390647962552,1.5833333333333333,0.7058823529411765,34.078947368421055,0,normal,137
70125,391.69253133639324,0.005585633245438763,0.40823519046005874,20.995235481197547,1.6,0.7692307692307693,33.71394230769231,2,normal,138
60945,398.7481331894675,0.00654275384673833,0.3652026089020486,18.782101473430874,2.25,0.6666666666666666,35.26909722222222,-4,normal,139
113730,680.9195852890045,0.005987158931583615,0.32416143537943765,16.67138411572133,1.6153846153846154,0.8666666666666667,27.772893772893774,-18,normal,140
50745,363.99458637632165,0.007173013821584819,0.3540851609359515,18.210339304336323,1.8888888888888888,0.6428571428571429,23.69047619047619,-6,normal,141
86445,457.95907108117984,0.005297692996485394,0.4014274499377749,20.64511839501699,1.4545454545454546,0.7857142857142857,35.08319805194805,-2,normal,142
79305,503.20584897413687,0.006345197011211612,0.34492804940947486,17.739395795989324,2.3,0.6666666666666666,22.98695652173913,-8,normal,143
106080,495.10530976050785,0.004667282331829825,0.42559701179467496,21.888141178258987,1.4545454545454546,0.7333333333333333,40.18181818181818,0,hyperplasia,144
51255,305.260321969709,0.0059557179196119215,0.4250378576363364,21.859384291300323,1.2,0.8333333333333334,35.59375,-4,normal,145
87210,457.89759652193385,0.00525051710264802,0.4038464847785924,20.769527577045004,1.3636363636363635,0.7857142857142857,37.753246753246756,0,normal,146
72930,404.45829736763426,0.00554584255268935,0.405823824804268,20.87122071971276,1.2727272727272727,0.8461538461538461,36.42857142857143,0,normal,147
104295,544.4480990374311,0.0052202703776540686,0.3826716771433379,19.680522799994247,1.5,0.8571428571428571,34.489087301587304,-10,normal,148
76500,448.8640824690403,0.005867504346000527,0.3775141619583555,19.41527558873711,1.6666666666666667,1.0,26.5625,-4,normal,149
90780,523.1081066945287,0.005762371741512764,0.36308570312849187,18.673230567036832,2.25,0.47058823529411764,37.083333333333336,-4,hyperplasia,150
99960,541.9412697127752,0.005421581329659616,0.3737137585913806,19.21982363976805,1.7272727272727273,0.6875,29.892344497607656,-4,normal,151
65280,322.10567691697156,0.004934216864536942,0.47329167415381185,24.341042571443165,1.8571428571428572,0.7,71.73626373626374,0,normal,152
72165,447.31653097007256,0.00619852464449626,0.3643705563296988,18.739309621828042,2.1,0.8333333333333334,28.636904761904763,-8,normal,153
80835,429.8306574562794,0.005317383032798657,0.4089868899438743,21.033894832577857,1.3636363636363635,0.7333333333333333,32.660606060606064,-2,hyperplasia,154
137190,605.9432817960894,0.004416818148524597,0.4127845900160145,21.22920775308255,2.1,0.6666666666666666,43.55238095238095,0,normal,155
88995,513.3474752952889,0.005768273220914533,0.3651232213802003,18.77801863159258,1.7,0.7142857142857143,37.392857142857146,-14,normal,156
143820,770.6153209429904,0.005358193025608332,0.33495183680902463,17.22632652207176,1.5,0.7619047619047619,17.834821428571427,-4,normal,157
64260,386.0185818988956,0.0060071363507453405,0.39080437457457157,20.098781445148422,3.0,0.35294117647058826,35.0,-2,normal,158
35190,247.64961730564437,0.007037499781348234,0.40773907182485863,20.969720464814717,2.0,0.6666666666666666,22.91015625,2,normal,159
72420,463.0527105238525,0.006393989374811551,0.3528166425611059,18.145100337646326,3.0,0.3888888888888889,27.369614512471657,-8,normal,160
59925,356.9498722741032,0.005956610300777692,0.40340252370047786,20.746694985447505,1.6666666666666667,0.75,36.99074074074074,-6,normal,161
68085,401.2660809799868,0.005893604773151014,0.3907290104052046,20.094905521368013,1.2307692307692308,0.8666666666666667,21.822115384615383,-6,normal,162
68595,448.51834095529045,0.006538644813110146,0.35130843694904396,18.06753443269918,2.111111111111111,0.5,22.285575048732944,-2,normal,163
65790,392.3347935179336,0.005963441153943359,0.3905922120574867,20.087870082995984,1.7777777777777777,0.6,30.458333333333332,2,normal,164
60435,393.2126257733813,0.0065063725618165185,0.368274834739539,18.940103787824295,1.1538461538461537,1.0,23.840236686390533,0,normal,165
96135,481.1483055933796,0.005004923343146404,0.4101246501906798,21.09240900494969,2.5,0.5333333333333333,40.05625,-6,hyperplasia,166
70635,431.174856525798,0.0061042663909647915,0.37264933630092334,19.16508118453189,1.6,0.7142857142857143,31.533482142857142,-8,hyperplasia,167
169830,695.4798090708479,0.004095152853270022,0.4146346193689157,21.324353401519957,1.8333333333333333,0.5714285714285714,30.633116883116884,2,hyperplasia,168
80325,410.69782847731284,0.0051129514905361075,0.42623773581678864,21.921093143295554,1.5555555555555556,0.6428571428571429,45.535714285714285,-2,hyperplasia,169
73440,328.8912089667108,0.004478366135167631,0.5013911455482702,25.786177710721535,1.2,0.9090909090909091,55.63636363636363,2,normal,170
52275,321.8968967314555,0.006157759860955629,0.4084006121726009,21.00374299816249,1.1818181818181819,0.8461538461538461,28.119956966110813,2,normal,171
70635,367.3372407451394,0.005200498913359375,0.43741011335538144,22.495680299888434,2.5,0.7272727272727273,40.13352272727273,0,normal,172
61965,389.4542429987722,0.00628506807066525,0.3780782344593446,19.44428542243956,2.3333333333333335,1.0,36.42857142857143,-6,hyperplasia,173
82365,437.5144754758625,0.005311897960005615,0.40685830791645355,20.924423425038544,2.111111111111111,0.8181818181818182,43.78787878787879,0,normal,174
74970,383.485714766118,0.0051151889391238894,0.4359629973769223,22.421256189850016,2.25,0.5333333333333333,34.708333333333336,0,normal,175
64770,434.16385358991386,0.006703162785084358,0.349303347748562,17.964414170387926,1.9,0.625,21.30592105263158,-2,normal,176
118830,620.4661880485436,0.005221460809968388,0.3663023949510611,18.838662660750202,1.2666666666666666,0.8823529411764706,24.526315789473685,-6,normal,177
124185,564.897496453971,0.004548838397986641,0.4143336994655161,21.308877312293703,1.3076923076923077,0.7647058823529411,33.05429864253394,0,hyperplasia,178
96135,518.2749450560858,0.00539111608733641,0.38074535997484643,19.581453725330757,2.1,0.6666666666666666,30.51904761904762,4,normal,179
61200,393.73120536695114,0.006433516427564561,0.37088698339458387,19.07444467123211,1.6,0.9090909090909091,34.77272727272727,-8,normal,180
92310,506.73443036504034,0.005489485758477308,0.3790174745890797,19.492589851254127,2.0,0.5,31.656378600823047,-6,normal,181
57885,342.1552530162181,0.0059109484843434075,0.41123931432832106,21.14973536142045,2.0,0.8888888888888888,50.247395833333336,-4,normal,182
72165,421.53308086937705,0.005841239948304261,0.38665760919376724,19.885516352648313,1.7777777777777777,0.6,33.40972222222222,-4,normal,183
90525,505.7122574727341,0.0055864375307675684,0.37487172851717815,19.279377181060916,1.9,0.7692307692307693,36.649797570850204,-8,normal,184
97410,556.5826576585255,0.005713814368735504,0.35766779608751953,18.394591594212706,2.0,0.6,40.08641975308642,-14,normal,185
123165,610.2636930619207,0.0049548466939627386,0.3814296837636334,19.616647994288257,1.8181818181818181,0.6470588235294118,32.93181818181818,-2,normal,186
91545,533.5508843074872,0.005828290833005486,0.35797639368388057,18.410462541539,1.1428571428571428,0.9333333333333333,27.245535714285715,-6,normal,187
86700,470.8023661669565,0.00543024643791184,0.3912441960856643,20.121401141859728,1.7,0.6666666666666666,34.0,-4,normal,188
50490,349.2090062034598,0.006916399409852641,0.36783972110000424,18.917726213483345,1.5555555555555556,0.75,33.392857142857146,-4,normal,189
21930,186.1769416066575,0.008489600620458618,0.3957069481191795,20.35091719541762,2.5,0.5454545454545454,22.151515151515152,2,normal,190
129795,681.454069933264,0.005250233598622936,0.3537332346618874,18.19223999499538,1.6153846153846154,0.9285714285714286,33.95996860282575,-10,normal,191
72420,480.67478225777984,0.006637320937003312,0.3398819923285066,17.47988079301494,2.2222222222222223,0.5,22.35185185185185,-8,normal,192
100215,496.6204193550453,0.004955549761563093,0.40851160156654726,21.009451101031313,1.4545454545454546,0.7333333333333333,37.96022727272727,-4,normal,193
79560,457.47830907697744,0.005750104437870506,0.3802184225363373,19.554353720569065,2.0,0.6428571428571429,35.07936507936508,-6,normal,194
108375,532.5820173958482,0.004914251602268495,0.40133470991524245,20.640348843892784,1.7272727272727273,0.6875,32.40879186602871,0,hyperplasia,195
98175,525.5952818182786,0.005353657059519008,0.3807351399887685,19.580928118966256,1.3846153846153846,1.0,32.273175542406314,-2,normal,196
85425,483.8866502781297,0.005664461811859874,0.37692374503203685,19.384910880623206,1.6363636363636365,0.7333333333333333,28.762626262626263,-8,normal,197
106335,485.1861635361447,0.004562807763541117,0.4349936290717844,22.37140229114167,1.7777777777777777,0.6,49.229166666666664,2,normal,198
113730,561.3750113725264,0.00493603280904358,0.3931914774859492,20.221548391539656,1.8,0.7142857142857143,45.13095238095238,-2,normal,199
95880,500.10144879269956,0.005215909979064451,0.3938834357207262,20.25713529443729,1.5454545454545454,0.6470588235294118,30.16042780748663,-2,normal,200
134895,628.8159618435977,0.004661521641599746,0.3933213226814449,20.228226234408776,1.4,0.9375,26.764880952380953,-2,hyperplasia,201
99705,518.4866641954484,0.005200207253351872,0.3899547198976233,20.05508433025707,1.6363636363636365,0.7333333333333333,33.57070707070707,-2,normal,202
114750,674.4264892266294,0.005877355025940126,0.3292362576197179,16.932378489674814,1.2857142857142858,0.8235294117647058,26.785714285714285,-22,normal,203
75735,435.0299756942251,0.005744107423175877,0.38691810324517956,19.898913370050686,1.9,0.7142857142857143,28.471804511278197,-6,normal,204
