Short Run Emphasis_0,Long Run Emphasis_0,Gray Level Non-Uniformity_0,Run Length Non-Uniformity_0,Run Percentage_0,Low Gray Level Run Emphasis_0,High Gray Level Run Emphasis_0,Category
0.42444947723407545,8.278409090909092,0.9999999943181819,0.2402505151638659,4.555393560122913e-05,1.52587890625e-05,65536.0,normal
0.37463027018717093,9.576271186440676,0.999999991525424,0.21430623202469581,4.555393547400801e-05,1.52587890625e-05,65536.0,normal
0.5467347951085195,6.500000000000001,0.9999999910714287,0.3000637728310632,4.555393545332674e-05,1.52587890625e-05,65536.0,normal
0.3579723558844204,19.145695364238414,0.9999999933774835,0.1900355234991727,4.5553935558376614e-05,1.52587890625e-05,65536.0,normal
0.3611088778945921,10.121212121212121,0.9999999848484851,0.20293847259092307,4.555393516984717e-05,1.52587890625e-05,65536.0,normal
0.30550467341408105,11.365853658536585,0.9999999918699188,0.19822856603991582,4.5553935489701114e-05,1.52587890625e-05,65536.0,normal
0.4462559645535106,5.257668711656443,0.9999999938650307,0.3066355508306073,4.555393558058631e-05,1.52587890625e-05,65536.0,normal
0.30552598400931924,22.415254237288135,0.9999999915254238,0.1446423429281962,4.555393547400801e-05,1.52587890625e-05,65536.0,normal
0.3033003003003003,8.610810810810811,0.9999999945945947,0.2428926210391487,4.555393561382082e-05,1.52587890625e-05,65536.0,normal
0.4089930165187768,12.495798319327731,0.9999999915966388,0.20782430444664274,4.555393547725213e-05,1.52587890625e-05,65536.0,normal
0.2953360592135059,10.969325153374232,0.9999999938650307,0.23414505483211095,4.555393558058631e-05,1.52587890625e-05,65536.0,normal
0.42149008986310577,11.203703703703702,0.9999999907407409,0.2141632353283926,4.555393543826261e-05,1.52587890625e-05,65536.0,normal
0.21519237574107417,24.58201058201058,0.9999999947089948,0.1456006263117349,4.5553935619032196e-05,1.52587890625e-05,65536.0,hyperplasia
0.25482624958815436,14.418803418803419,0.9999999914529916,0.16268536642309975,4.555393547070843e-05,1.52587890625e-05,65536.0,hyperplasia
0.3147468898421723,14.261194029850746,0.9999999925373135,0.17297839033308618,4.5553935520103566e-05,1.52587890625e-05,65536.0,hyperplasia
0.35080274353966007,8.772277227722773,0.9999999900990101,0.26732673002646806,4.555393540902925e-05,1.52587890625e-05,65536.0,normal
0.4205469821673525,5.623456790123457,0.9999999938271605,0.285855812897857,4.555393557886118e-05,1.52587890625e-05,65536.0,normal
0.4960440465494374,8.377358490566037,0.9999999905660378,0.2582769644555573,4.55539354303042e-05,1.52587890625e-05,65536.0,normal
0.3182083116811539,13.006944444444445,0.9999999930555556,0.20293209735618145,4.555393554371153e-05,1.52587890625e-05,65536.0,normal
0.3360947656840514,8.733333333333334,0.9999999916666668,0.27486110882060183,4.5553935480442184e-05,1.52587890625e-05,65536.0,hyperplasia
0.2389582408507201,18.936507936507937,0.9999999920634921,0.17649281794922556,4.555393549851914e-05,1.52587890625e-05,65536.0,normal
0.3413404392764857,6.953488372093023,0.9999999941860467,0.2786641411597406,4.5553935595209856e-05,1.52587890625e-05,65536.0,normal
0.2953001937697569,12.628865979381445,0.9999999896907217,0.2369008371793622,4.5553935390430106e-05,1.52587890625e-05,65536.0,normal
0.34810167469765674,10.145833333333332,0.9999999895833336,0.21397569221553098,4.555393538553815e-05,1.52587890625e-05,65536.0,normal
0.29965297724027884,10.325925925925926,0.9999999925925926,0.23610425065162832,4.555393552262175e-05,1.52587890625e-05,65536.0,hyperplasia
0.44064120349090596,7.4324324324324325,0.9999999932432432,0.2728268790915642,4.555393555226144e-05,1.52587890625e-05,65536.0,normal
0.17463495452528838,15.396739130434783,0.9999999945652174,0.17846171925694246,4.555393561248257e-05,1.52587890625e-05,65536.0,normal
0.39816712635909063,8.66025641025641,0.9999999935897437,0.24564431137736223,4.55539355680459e-05,1.52587890625e-05,65536.0,normal
0.3252690972222222,7.03125,0.9999999895833335,0.27647569156448937,4.555393538553815e-05,1.52587890625e-05,65536.0,normal
0.37637792397660813,9.697368421052632,0.9999999868421054,0.20706370918683484,4.555393526066442e-05,1.52587890625e-05,65536.0,normal
0.3345085921574017,18.015151515151512,0.9999999848484851,0.1726354427470296,4.555393516984717e-05,1.52587890625e-05,65536.0,normal
0.3091684059987631,12.209090909090909,0.9999999909090911,0.1914049569376409,4.555393544593163e-05,1.52587890625e-05,65536.0,normal
0.4668981481481482,4.6,0.9999999888888891,0.3424691319972566,4.555393535390348e-05,1.52587890625e-05,65536.0,normal
0.2907113457084962,14.97872340425532,0.9999999893617022,0.17700316697167298,4.5553935375441974e-05,1.52587890625e-05,65536.0,normal
0.3050119845672897,14.592233009708739,0.9999999902912622,0.17692525042668486,4.555393541778709e-05,1.52587890625e-05,65536.0,hyperplasia
0.35063865147198475,7.752136752136751,0.9999999914529916,0.2404120075879754,4.555393547070843e-05,1.52587890625e-05,65536.0,normal
0.36620881226053636,7.9862068965517246,0.9999999931034483,0.2613555273295339,4.555393554589324e-05,1.52587890625e-05,65536.0,normal
0.24816429990133815,18.42056074766355,0.9999999906542059,0.17652196533427805,4.55539354343206e-05,1.52587890625e-05,65536.0,normal
0.2893815832784727,10.45967741935484,0.999999991935484,0.2129292386574385,4.555393549268786e-05,1.52587890625e-05,65536.0,normal
0.44987357044266973,8.94782608695652,0.999999991304348,0.2535349694399605,4.555393546393714e-05,1.52587890625e-05,65536.0,normal
0.3645745985469018,8.673469387755103,0.999999993197279,0.2404090871701543,4.555393555016759e-05,1.52587890625e-05,65536.0,normal
0.29218175651119177,17.48672566371682,0.9999999911504426,0.1808285675907567,4.5553935456926137e-05,1.52587890625e-05,65536.0,normal
0.23897180916717203,23.633587786259543,0.9999999923664122,0.16729794173323057,4.5553935512318344e-05,1.52587890625e-05,65536.0,hyperplasia
0.3401958953744668,12.629370629370632,0.999999993006993,0.18890899178375542,4.555393554149932e-05,1.52587890625e-05,65536.0,hyperplasia
0.3778524005756149,9.10576923076923,0.9999999903846155,0.21911982037828578,4.55539354220397e-05,1.52587890625e-05,65536.0,normal
0.4581404320987655,5.138888888888889,0.9999999907407409,0.3108710533629909,4.555393543826261e-05,1.52587890625e-05,65536.0,normal
0.37048958977530405,9.163636363636362,0.9999999909090911,0.23057851030052595,4.555393544593163e-05,1.52587890625e-05,65536.0,normal
0.3540014054900052,10.542372881355933,0.9999999915254238,0.22464808772561948,4.555393547400801e-05,1.52587890625e-05,65536.0,normal
0.3297961249194242,20.28571428571429,0.9999999870129872,0.16174734146491057,4.555393526844876e-05,1.52587890625e-05,65536.0,normal
0.2276354670157537,11.835526315789474,0.9999999934210526,0.21000692382613179,4.555393556036136e-05,1.52587890625e-05,65536.0,normal
0.4585727969348659,5.517241379310345,0.9999999913793104,0.28314506295742964,4.555393546735197e-05,1.52587890625e-05,65536.0,normal
0.2999489795918367,11.346938775510205,0.9999999897959185,0.19054560405315815,4.555393539522224e-05,1.52587890625e-05,65536.0,normal
0.2860073296085201,16.77027027027027,0.9999999864864867,0.17677136357175297,4.555393524446459e-05,1.52587890625e-05,65536.0,normal
0.3298889087798862,11.149122807017543,0.9999999912280704,0.19698368556046936,4.555393546046239e-05,1.52587890625e-05,65536.0,normal
0.4421775446775447,7.3426573426573425,0.999999993006993,0.25541591097244487,4.555393554149932e-05,1.52587890625e-05,65536.0,normal
0.25739528494490005,16.317880794701985,0.9999999933774835,0.1736327342564562,4.5553935558376614e-05,1.52587890625e-05,65536.0,normal
0.3825291005291005,8.980952380952381,0.9999999904761906,0.21324262835460533,4.5553935426211306e-05,1.52587890625e-05,65536.0,normal
0.47330917874396133,5.3652173913043475,0.999999991304348,0.2862003755831347,4.555393546393714e-05,1.52587890625e-05,65536.0,normal
0.3961009307737056,7.0890052356020945,0.9999999947643979,0.27869301682436426,4.555393562155603e-05,1.52587890625e-05,65536.0,normal
0.596027508090615,5.310679611650486,0.9999999902912622,0.350739934383428,4.555393541778709e-05,1.52587890625e-05,65536.0,normal
0.3216154676156177,11.23529411764706,0.9999999915966387,0.24496857360700092,4.555393547725213e-05,1.52587890625e-05,65536.0,normal
0.47580351428205697,9.411290322580648,0.9999999919354838,0.24700832266980804,4.5553935492687854e-05,1.52587890625e-05,65536.0,normal
0.2193322043917282,15.965811965811966,0.9999999914529916,0.16867557749031759,4.555393547070843e-05,1.52587890625e-05,65536.0,hyperplasia
0.3602879856897714,10.229729729729728,0.9999999864864868,0.22936449653524962,4.55539352444646e-05,1.52587890625e-05,65536.0,normal
0.28567006802721084,11.304347826086955,0.999999991304348,0.19440453517152953,4.555393546393714e-05,1.52587890625e-05,65536.0,normal
0.4027665510648704,11.156862745098039,0.9999999901960785,0.20242214334418893,4.55539354134511e-05,1.52587890625e-05,65536.0,normal
0.2804750804389758,16.057377049180328,0.9999999918032788,0.17683418290958275,4.5553935486665396e-05,1.52587890625e-05,65536.0,normal
0.29401359584032344,19.39024390243903,0.9999999878048782,0.149613323576994,4.5553935304522514e-05,1.52587890625e-05,65536.0,normal
0.5562548449612403,5.9186046511627906,0.9999999941860467,0.3147647358660244,4.5553935595209856e-05,1.52587890625e-05,65536.0,hyperplasia
0.2884986366111559,14.193548387096774,0.999999991935484,0.19640998801022122,4.555393549268786e-05,1.52587890625e-05,65536.0,normal
0.25906821175513733,28.45614035087719,0.9999999824561407,0.11972914532946712,4.555393506086647e-05,1.52587890625e-05,65536.0,normal
0.31846708836595866,10.887755102040819,0.9999999897959184,0.1934610559184524,4.555393539522223e-05,1.52587890625e-05,65536.0,normal
0.3310279960066622,10.592920353982299,0.9999999911504426,0.21998590141292138,4.5553935456926137e-05,1.52587890625e-05,65536.0,hyperplasia
0.23488615664845172,10.065573770491802,0.9999999945355192,0.23288243773724251,4.5553935611129704e-05,1.52587890625e-05,65536.0,normal
0.3899303060255441,10.376923076923077,0.9999999923076924,0.21893490955848885,4.555393550964342e-05,1.52587890625e-05,65536.0,normal
0.2480476673017052,14.526315789473685,0.9999999941520469,0.19175130697344575,4.5553935593661025e-05,1.52587890625e-05,65536.0,normal
0.4730417814508724,5.619834710743802,0.9999999917355373,0.29936479501242125,4.5553935483579505e-05,1.52587890625e-05,65536.0,normal
0.33480288643235073,11.083333333333334,0.9999999791666672,0.19618055146846072,4.5553934911018e-05,1.52587890625e-05,65536.0,normal
0.4618496985357451,6.48062015503876,0.999999992248062,0.28057207882977,4.555393550692703e-05,1.52587890625e-05,65536.0,normal
0.4527267719802697,8.463917525773196,0.9999999896907218,0.2517802078411436,4.555393539043011e-05,1.52587890625e-05,65536.0,normal
0.3056783157103421,11.054347826086957,0.999999989130435,0.19966918497524044,4.555393536490684e-05,1.52587890625e-05,65536.0,normal
0.4549878167641325,7.517543859649123,0.9999999912280703,0.2459218199418985,4.5553935460462384e-05,1.52587890625e-05,65536.0,normal
0.3830378787878788,6.890909090909091,0.999999990909091,0.2733884272667168,4.555393544593162e-05,1.52587890625e-05,65536.0,normal
0.4763531353135313,7.653465346534653,0.9999999900990101,0.25223017101507234,4.555393540902925e-05,1.52587890625e-05,65536.0,normal
0.2739171036470144,12.491666666666667,0.9999999916666666,0.1772222207453704,4.555393548044218e-05,1.52587890625e-05,65536.0,hyperplasia
0.38310048609899794,10.317307692307692,0.9999999903846154,0.2318786959952492,4.5553935422039695e-05,1.52587890625e-05,65536.0,hyperplasia
0.17352627742376836,22.91139240506329,0.9999999936708862,0.1325909301013713,4.5553935571742266e-05,1.52587890625e-05,65536.0,hyperplasia
0.22426155382788038,18.797619047619047,0.9999999880952383,0.1695011317689775,4.555393531774956e-05,1.52587890625e-05,65536.0,hyperplasia
0.2446578590785908,14.926829268292684,0.9999999878048782,0.1778703131193686,4.5553935304522514e-05,1.52587890625e-05,65536.0,normal
0.39076706808849665,10.824324324324325,0.9999999864864867,0.20745069113379278,4.555393524446459e-05,1.52587890625e-05,65536.0,normal
0.2452239229024943,9.561224489795917,0.9999999897959185,0.24573094293194164,4.555393539522224e-05,1.52587890625e-05,65536.0,normal
0.34514022825247315,9.263736263736265,0.9999999890109891,0.21990097572624218,4.555393535946561e-05,1.52587890625e-05,65536.0,hyperplasia
0.3824218106995885,7.059259259259259,0.9999999925925925,0.25541837945231927,4.555393552262175e-05,1.52587890625e-05,65536.0,normal
0.3100752855659398,9.42056074766355,0.9999999906542058,0.2208926523158779,4.5553935434320596e-05,1.52587890625e-05,65536.0,normal
0.31942349449789925,16.945945945945947,0.9999999864864867,0.1647187706009516,4.555393524446459e-05,1.52587890625e-05,65536.0,normal
0.20369001883160667,14.89705882352941,0.999999992647059,0.18230968724080243,4.5553935525102904e-05,1.52587890625e-05,65536.0,normal
0.14278839518436026,23.61946902654867,0.9999999911504425,0.14496044980965378,4.555393545692613e-05,1.52587890625e-05,65536.0,hyperplasia
0.33327091253167934,10.301470588235293,0.9999999926470589,0.22923875263968047,4.55539355251029e-05,1.52587890625e-05,65536.0,normal
0.3695666346248644,8.934782608695652,0.999999989130435,0.21786389177180082,4.555393536490684e-05,1.52587890625e-05,65536.0,normal
0.3174948854656646,13.041322314049586,0.9999999917355373,0.21426131917726796,4.5553935483579505e-05,1.52587890625e-05,65536.0,normal
0.3304521963824289,8.755813953488373,0.9999999883720931,0.2349918847742967,4.555393533036138e-05,1.52587890625e-05,65536.0,normal
0.4387688888888889,6.632,0.9999999920000001,0.261311997909504,4.555393549562683e-05,1.52587890625e-05,65536.0,normal
0.3169319131161236,8.909774436090226,0.9999999924812031,0.22675108654203774,4.555393551754752e-05,1.52587890625e-05,65536.0,normal
0.4102836438107252,8.874172185430464,0.9999999933774835,0.23064777707873277,4.5553935558376614e-05,1.52587890625e-05,65536.0,normal
0.292259348699146,12.763975155279502,0.99999999378882,0.22178928144330562,4.5553935577114616e-05,1.52587890625e-05,65536.0,normal
0.29586565852278346,16.30275229357798,0.9999999908256882,0.18929382874900877,4.55539354421323e-05,1.52587890625e-05,65536.0,normal
0.2631404084782062,15.860000000000001,0.9999999900000001,0.17119999828800003,4.5553935404518955e-05,1.52587890625e-05,65536.0,normal
0.42866593669431236,10.54794520547945,0.9999999863013701,0.21636329221345083,4.55539352360318e-05,1.52587890625e-05,65536.0,normal
0.6996527777777778,3.0,0.9999999821428576,0.46237244072294115,4.555393504659519e-05,1.52587890625e-05,65536.0,normal
0.2699331599522926,14.227272727272727,0.9999999935064936,0.1660482363985736,4.555393556425353e-05,1.52587890625e-05,65536.0,normal
0.4706082258774156,6.253731343283581,0.9999999925373136,0.33103140764322736,4.555393552010357e-05,1.52587890625e-05,65536.0,normal
0.28067295735498504,13.056451612903228,0.9999999919354838,0.18054110156171332,4.5553935492687854e-05,1.52587890625e-05,65536.0,normal
0.3947722634508348,12.072727272727269,0.9999999909090911,0.21917355172652137,4.555393544593163e-05,1.52587890625e-05,65536.0,normal
0.2792768464900499,18.140495867768596,0.9999999917355373,0.17410012833371252,4.5553935483579505e-05,1.52587890625e-05,65536.0,hyperplasia
0.27707210436961216,18.196261682242987,0.9999999906542058,0.14822255080270655,4.5553935434320596e-05,1.52587890625e-05,65536.0,normal
0.4466676470086781,8.74436090225564,0.9999999924812031,0.23149980039632123,4.555393551754752e-05,1.52587890625e-05,65536.0,normal
0.2676636375943412,12.276119402985072,0.9999999925373135,0.19113388139831033,4.5553935520103566e-05,1.52587890625e-05,65536.0,normal
0.3329890219560878,9.065868263473053,0.9999999940119761,0.2239234093228438,4.555393558728025e-05,1.52587890625e-05,65536.0,normal
0.3370158179012346,8.680555555555557,0.9999999930555556,0.2310956774075146,4.555393554371153e-05,1.52587890625e-05,65536.0,normal
0.21978916463578113,24.190839694656493,0.9999999923664122,0.1507487897122492,4.5553935512318344e-05,1.52587890625e-05,65536.0,hyperplasia
0.29772320227526045,15.805084745762713,0.9999999915254238,0.18328066492192485,4.555393547400801e-05,1.52587890625e-05,65536.0,normal
0.24537070832606547,16.446153846153845,0.9999999923076924,0.1756213004242148,4.555393550964342e-05,1.52587890625e-05,65536.0,normal
0.2837278885319559,17.583333333333332,0.9999999880952383,0.16156462392695176,4.555393531774956e-05,1.52587890625e-05,65536.0,normal
0.33472127152408787,11.544776119402984,0.9999999925373135,0.21820004292499412,4.5553935520103566e-05,1.52587890625e-05,65536.0,normal
0.4641326830555856,8.026455026455027,0.9999999947089947,0.24755745788784303,4.555393561903219e-05,1.52587890625e-05,65536.0,normal
0.3025399054379185,12.774647887323944,0.9999999929577466,0.19400912380731525,4.555393553925595e-05,1.52587890625e-05,65536.0,normal
0.3554467754467754,8.664335664335663,0.9999999930069932,0.21961953976206194,4.555393554149933e-05,1.52587890625e-05,65536.0,normal
0.26387816381218004,19.930232558139533,0.9999999922480621,0.14476293379758318,4.555393550692703e-05,1.52587890625e-05,65536.0,hyperplasia
0.45163481953290874,5.471337579617835,0.9999999936305731,0.2944135645980393,4.5553935569905844e-05,1.52587890625e-05,65536.0,normal
0.38971306471306466,7.1098901098901095,0.9999999890109893,0.24574326502081426,4.555393535946562e-05,1.52587890625e-05,65536.0,normal
