Count,Mean,Variance,StandardDev,Skewness,Kurtosis,ExKurtosis,Energy,Contrast,Homogeneity,Entropy,Correlation,Dissimilarity,MeanX,MeanY,MeanZ,StdDevX,StdDevY,StdDevZ,Short Run Emphasis,Long Run Emphasis,Gray Level Non-Uniformity,Run Length Non-Uniformity,Run Percentage,Low Gray Level Run Emphasis,High Gray Level Run Emphasis,Small Zone Emphasis,Large Zone Emphasis,Zone Size Non-Uniformity,Zone Percentage,Gray Level Variance,Zone Size Variance,Zone Size Entropy,Low Gray Level Zone Emphasis,High Gray Level Zone Emphasis,Small Zone Low Gray Level Emphasis,Small Zone High Gray Level Emphasis,Large Zone Low Gray Level Emphasis,Large Zone High Gray Level Emphasis,Volume,Surface Area,Surface to Volume Ratio,Compactness,Sphericity,Elongation,Flatness,Rectangularity,Spherical Disproportion,Euler Number,Class
1.0,206.28696577876403,1914.971798594092,42.99999017274144,-0.6138689093420628,2.4583662264920463,-0.5416337735079533,0.0009399771427123648,456.568357897984,0.23846389814030028,10.797452723539052,1.8320119726800144e-12,13.727843915327753,207.54804421730412,207.4546485257385,13.499999999983528,47.115881902244226,47.6528681795058,8.077747210699128,0.92835787981098,2.3619257221458048,0.007329929835864621,0.8376090015413392,4.5553935857551904e-05,3.268904566324013e-05,41605.641705639624,0.9363763170755408,1549.3274056510572,0.8487092739912244,4.555393585705798e-05,2048.3547603405314,1547.236988186099,0.34658266080017514,3.488936743382069e-05,38559.049265626025,3.2809385507552723e-05,35897.33663191994,0.023666506136054376,101501409.53039585,4524528,4604.83464791201,0.0010177491769112735,0.5586098980360278,28.728896051751875,1.0,1.0,206.1100583090379,28.728896051751875,2,[4]
0.9642857142857143,,,,,,,0.0005130743412820184,783.1417778632818,0.18280067779144774,11.244767886281787,2.8219909048443625e-12,18.68259419148624,192.30156004673896,192.82147762915318,13.499999999973541,53.11604126618012,53.22480137867319,8.077747210693007,0.9502867169782102,1.8896275876979625,0.006713558710210057,0.8865196343918372,4.5553935857596065e-05,3.8962900811489594e-05,36652.95038106049,0.9384221603520941,947.521621272751,0.8535574066028577,4.5553935857118196e-05,2272.427280252592,945.6551016302589,0.33996332917916533,4.153116649111144e-05,33355.40990060669,3.9004439213130866e-05,31142.230051054303,0.014493553439455876,62053826.48102493,4047681,4494.006220787264,0.0011102668962270654,0.5314278734655976,27.330944527610264,1.037037037037037,0.9642857142857143,191.21697845804988,27.330944527610264,2,[3]
1.0,115.1745773638444,4239.247683337394,64.99391256320531,0.720192467867576,2.633102952743368,-0.36689704725663175,3.8608164361211185e-05,1894.7409013371703,0.07321776105590228,12.362652788417577,3.0527923938761248e-12,30.421388550484867,116.07478684510632,115.1719366624131,13.499999999968237,65.22052395934193,64.92147462696174,8.077747210691772,0.9801255642187514,1.1927413501088797,0.0060057970664352325,0.9516402903257043,4.555393585785391e-05,0.0009343698598105757,16369.214275344788,0.9718636723192428,8.083091196411273,0.9293782453372634,4.5553935857736144e-05,3272.390836525421,6.878994159018011,0.17801638017860621,0.0008852761350880786,14916.711729622264,0.0008184538913252555,14326.512340580295,0.0022453057037946996,473429.2809807819,2480087,5517.610559146175,0.0022247649212088828,0.31224875332404717,16.058723642517883,1.0,1.0,112.97772412536443,16.058723642517883,-34,[1]
1.0,121.91255569355697,3362.5577816382283,57.92244930797169,-0.15124780658198728,2.7288811441456877,-0.27111885585431245,4.473724677023383e-06,2716.465701426785,0.05048682105489662,12.482662892601443,2.51781500379758e-12,35.256114703310736,127.72905538341126,130.57358729231706,13.499999999965848,57.79307028560629,57.92969886701311,8.077747210692893,0.9874319268454794,1.0567312021611888,0.005276663207223421,0.9674495065885527,4.555393585712823e-05,0.006977971236181296,19456.35813983405,0.9679016205282827,1.1786140979689372,0.9199056255054914,4.555393585703465e-05,3633.1594261610517,0.075319450644887,0.19495445303446085,0.006321487974491408,19430.726071950103,0.005648444587793549,18769.604130935368,0.010982739725268323,23317.862073543107,1971057,8251.503671531624,0.0041863343736541474,0.17914588565961936,9.21334109064121,1.0,1.0,89.78940415451895,9.21334109064121,-152,[8]
1.0,135.1212629002099,2475.008291411644,49.71105262107092,-0.6561201444039638,2.2841564365362825,-0.7158435634637174,7.869748499301966e-06,530.7651639731641,0.07792887235424018,12.09648400270003,1.5275860037902798e-12,15.539760085110698,135.69957434435688,136.42033471970598,13.499999999986173,49.681850854722825,49.59736662177449,8.077747210694554,0.9816039375553028,1.0786405005688282,0.007733849868335567,0.9524951189687262,4.5553935857898943e-05,0.0008597252529879845,21099.68880356466,0.9498447902755777,1.2642092154420923,0.8776191423689977,4.5553935857789114e-05,2513.7920059354183,0.10296813102311858,0.27470342387907354,0.0008353433940676105,21040.127521793278,0.0007445347391314532,19964.36509307388,0.0013967674101981096,26690.282590286428,2922822,5241.294609069165,0.0017932308601307794,0.36675002596830797,18.86168399461707,1.0,1.0,133.14604591836735,18.86168399461707,-40,[1]
1.0,129.0957500716493,3700.3102254440682,60.28985292390547,0.2384866204643386,2.32886617174238,-0.6711338282576201,5.652423697986089e-06,3866.991204002334,0.046369054378754666,12.727298839085163,1.7135143130786457e-12,42.65591601240427,129.28615340939047,128.69247138918195,13.499999999977037,69.62984154998725,69.89705010793486,8.077747210697332,0.9874878805272767,1.0651527816476272,0.005044608470312841,0.9677940126830472,4.555393585794287e-05,0.00022968567633336923,21470.832729636855,0.9669594341267919,1.7991654131690038,0.9177781047219975,4.5553935857847925e-05,4622.873333013449,0.6657242094585681,0.2024247058063646,0.00023271263462016002,20961.738949002858,0.00022600180449595475,20174.14633765421,0.00027607640450807606,66756.25925566499,2829778,4619.494172991996,0.0016324581550185193,0.4072373789096623,20.943918767313022,1.0,1.0,128.9075255102041,20.943918767313022,8,[10]
1.0,157.07428282824043,1954.0962741251303,43.621500413994944,0.01613375097933435,2.4607864147206056,-0.539213585279394,7.1349787770270626e-06,2059.963388128866,0.05690458875291094,12.548918368578375,1.2461060829027648e-12,31.795304232756262,157.80631141312864,156.9623488281389,13.499999999982514,49.33651811663416,49.17697679666813,8.077747210700283,0.9834879956244038,1.0805337812616649,0.0064203838895743656,0.9575673708606833,4.55539358579328e-05,5.76537349688976e-05,27062.385405001867,0.9405291179510175,2.4853325142067275,0.8577413380692536,4.5553935857726156e-05,2211.4635122987565,1.2223123389822925,0.32797484532630494,5.8632510180973663e-05,26218.27927097732,5.5283667007111645e-05,24530.3443032149,9.508609552293657e-05,110423.07100803769,3444794,4604.83464791201,0.0013367518196768834,0.4657668879057442,23.95404835116094,1.0,1.0,156.9239249271137,23.95404835116094,2,[10]
1.0,111.55790866820676,1970.0069169292801,44.15500933926684,0.6450092127254976,4.996801803438927,1.9968018034389279,7.060241524304682e-06,1612.4593282637893,0.06180027405453259,12.26127367462369,1.7462852995239753e-12,26.499436136262897,112.67864672694672,112.70061289513718,13.499999999975635,43.81750798382791,43.70010793242618,8.077747210692372,0.9850671491151588,1.063014219812622,0.008710721405647074,0.9611891288001242,4.5553935857891856e-05,0.0012566268638880748,14630.202263756124,0.9547583358765674,1.2828358582070893,0.88907049318355,4.555393585778073e-05,1900.4610853732938,0.13183655100898092,0.2560716298502245,0.0010612259253869368,14382.526423678817,0.0009057546200060236,13650.906418045717,0.0026059922589298616,21290.770461476925,2393306,5537.177119305736,0.002313610177430607,0.30384415339668136,15.626481252043305,1.0,1.0,109.0245080174927,15.626481252043305,-66,[5]
1.0,194.88879771103797,4018.1722939097717,62.61095796611122,-0.6960836733972802,2.388891051883148,-0.6111089481168522,0.002812997304456452,433.5905612237971,0.3591247453760249,9.768468081766065,1.9430741737824775e-12,11.607756991671705,196.56481481448145,193.91227324231238,13.499999999983558,67.79796816731964,69.04917762718111,8.077747210698698,0.900986331972652,6.1066019045184365,0.006943845833591266,0.7809580251619227,4.5553935857146954e-05,7.081086089609257e-05,34638.48667476194,0.9426520484532318,4675.554741110416,0.8626257437715815,4.555393585650608e-05,3984.571222826653,4672.62451439648,0.31971132882168546,8.006788418159192e-05,29281.86564254522,7.612908213306431e-05,27067.120975024067,0.07142397049653687,306373070.977464,4273239,4604.83464791201,0.0010775981984419804,0.5377303661136927,27.65507708736375,1.0,1.0,194.66285532069972,27.65507708736375,2,[3]
1.0,159.66856768763293,1806.9665847800043,41.62611273792486,-0.8807077996003899,4.624761898616436,1.6247618986164365,8.270698598053154e-06,875.5819307779191,0.07317592987855734,12.102268685905054,2.7909438879447114e-12,19.172002197440165,160.0287669178044,163.2152524593569,13.49999999997099,44.910759832233396,43.062315261111365,8.077747210693385,0.9814963062549227,1.0773893913468588,0.008001879220268777,0.9520885147196682,4.5553935857831276e-05,0.0011394852534570958,28147.99628452701,0.9446302498634555,1.2944709049492646,0.8656095088581567,4.555393585769996e-05,2097.907344285846,0.11565685177614686,0.2957674599254426,0.0010822641304093163,28028.39350797267,0.0009906658946175655,26361.22573474411,0.0016248022904590696,37053.34241043695,3369128,5158.70317583398,0.0015311686513050202,0.409648731161651,21.067932839450133,1.0,1.0,153.47704081632654,21.067932839450133,-76,[9]
1.0,137.59711944914562,3233.291875750773,56.57146388154079,-0.27867101304513353,1.8626071881971598,-1.1373928118028402,5.104429751726075e-06,1041.596538514493,0.06302217460930726,12.434796525654342,1.6123720739634473e-12,21.501962453279187,138.58859412659547,138.0649264668836,13.49999999998463,58.632538466466954,58.15697050011883,8.077747210690273,0.9846798940567273,1.0678336980306342,0.006054669545347919,0.9602827882150844,4.555393585793745e-05,0.00016069503044503856,22527.150891568508,0.9608885539215729,1.2540916332737893,0.9025605693252089,4.555393585785902e-05,3379.4421541712654,0.13210615449379853,0.22211038287066193,0.00016189251715626517,22480.782600299328,0.00015271375556667564,21579.64330240543,0.00020300531552190678,31253.514797470187,3016304,4631.20601497678,0.0015353910000373903,0.42386717562913606,21.79917697701398,1.0,1.0,137.4045189504373,21.79917697701398,6,[2]
1.0,199.9412714861057,2401.2139614657694,48.56227320614194,-0.6866263468549766,3.0563167662596107,0.05631676625961024,0.0006503267181666268,921.9952286453705,0.22176951170234785,10.828401397586648,1.682675700165337e-12,19.614276266033677,201.699404761572,201.00821995432284,13.499999999983954,55.08234332457366,54.70796885360241,8.077747210699954,0.9440946809915114,3.2673700322527743,0.00784592318730655,0.8724414217404552,4.555393585756807e-05,4.1066267136184344e-05,41397.87208221724,0.9578056066698426,1116.488877459174,0.8970839110190054,4.555393585712956e-05,2724.4417146420383,1114.4969935906913,0.25350580286032587,4.475951233989565e-05,37975.94065835153,4.338814134559789e-05,35942.677682163856,0.019513180544091513,71057797.80018,4384876,4604.83464791201,0.0010501630257986794,0.5470554103786545,28.134657252892428,1.0,1.0,199.74836005830903,28.134657252892428,2,[3]
1.0,132.2351923923941,1884.4495032725424,43.20577089772856,-0.013720541604903725,2.803035345042024,-0.19696465495797627,3.488430411210778e-06,2002.0623551072065,0.034918448353861806,12.721046827097197,9.634122384409582e-13,33.60448502620009,131.95699484292967,132.97265458652532,13.499999999984562,44.935599630183034,44.89775287044704,8.077747210693742,0.9919566720442499,1.0340170546208802,0.006256188476755759,0.9789230240648736,4.555393585795857e-05,0.00010090884552858216,19714.723991703162,0.9757270073387087,1.1179107294517316,0.9380247011730318,4.5553935857908925e-05,2001.4317200612168,0.04676288668998043,0.15013603185255694,0.00010129936157420785,19662.12862130792,9.920921038956153e-05,19159.7647557815,0.00011042741884518932,22641.13772765877,2898236,4640.118164166049,0.0016010146048030763,0.4119399741254151,21.18576977926576,1.0,1.0,132.02605685131195,21.18576977926576,10,[10]
1.0,124.50231737623356,3006.973165443277,54.69698685692343,-0.16147494439521873,1.86530481632872,-1.13469518367128,6.249702270707795e-06,776.3883217427839,0.08499554753582717,12.309198337784242,5.461307633271187e-12,18.122996498431995,125.7503082307358,125.11451398111993,13.49999999994926,54.47059986782427,54.55493622170692,8.077747210693344,0.9797133470203916,1.0875757867385236,0.005811395412695975,0.9477661200415302,4.5553935857866316e-05,0.0012414527246655416,18899.14281589837,0.9458136277961144,1.308780140400855,0.8688975260216545,4.5553935857740975e-05,3016.4575065242807,0.12723834565072173,0.29575735654920104,0.0010898875404406379,18912.66700579917,0.0009413327829867731,17907.896755745704,0.0023388610177901836,24460.59990843423,2661673,5938.4937361352695,0.002231113189387002,0.30411229359313174,15.640271505059228,1.0,1.0,121.24968112244898,15.640271505059228,-145,[1]
1.0,129.59679197256241,4478.159270238684,66.67931062189565,-0.04309265004231249,2.3836953944920767,-0.616304605507923,9.944624681383439e-06,3512.486995642703,0.0549793205508449,12.406568921071779,3.66821026678843e-12,39.8150408053188,137.81374418389586,140.71108229693075,13.499999999951209,66.2537039592608,67.31830070575762,8.07774721068843,0.984319975227309,1.0831045841339555,0.005143564503250954,0.959972626133416,4.555393585693218e-05,0.006992666205065921,22645.949629426294,0.9699366951016237,1.5117087709338628,0.9250970609008146,4.55539358568257e-05,4660.173178358553,0.3905926648649843,0.18874147076498565,0.006681616957275785,22109.004612546127,0.0061483180310301505,21174.00230944578,0.009922070513699447,50839.189327277876,1995909,9023.577587444714,0.004521036574034545,0.16519195034541678,8.49570046421475,1.0,1.0,90.92151056851311,8.49570046421475,-28,[8]
1.0,135.25681443283037,1657.187876312386,40.57055474533552,-0.5199149144900892,2.6822241384672068,-0.31777586153279247,5.338119657151516e-06,1342.0635100628936,0.05048281190514342,12.450765946382411,1.7795608736603796e-12,26.561572630150955,134.48610717299852,135.79099328960518,13.499999999977813,43.73600167074565,43.51858284016089,8.077747210694385,0.9869843296905153,1.0648277143122502,0.007756685681889205,0.96636774303464,4.555393585794287e-05,0.00010758938707990038,20309.508498188905,0.9639862928231147,1.4858738027626703,0.909873063529563,4.555393585786579e-05,1864.1592317597497,0.3699765111887712,0.20763920423838747,0.000108799483502032,20161.210376859024,0.00010584782444526866,19359.880710988808,0.00012720096981175567,44670.12696731963,2965504,4610.909115512228,0.0015548483885073929,0.4209394158225975,21.648604444299714,1.0,1.0,135.09037900874637,21.648604444299714,4,[10]
1.0,141.2970490454084,3540.8151588823603,58.40354433018586,-1.1107608562938804,3.9080759310953153,0.9080759310953147,9.465709644931162e-06,1753.2370127516128,0.06773786278303381,11.902959820123145,2.5846347360535676e-12,25.082947338352824,159.08123708362788,161.21399558145418,13.49999999996907,53.102655940703805,50.46156258855516,8.077747210691966,0.9831076072596623,1.073298429319372,0.009425557943273153,0.9561765674484184,4.5553935857039286e-05,0.00875129568400947,26822.3210948373,0.951478457605277,1.2931623335889033,0.881086324175813,4.5553935856883154e-05,3576.603859928018,0.13484208227781916,0.26737256546596466,0.007857112427202459,26772.571129852917,0.006986907939457888,25378.8437698265,0.015531380973706604,36172.70335261727,2340234,7063.003816313696,0.003018075891690188,0.2346698138404692,12.068895864555529,1.0,1.0,106.6068695335277,12.068895864555529,-376,[6]
1.0,100.92057807259512,2026.9609737728208,44.90337856579315,0.07714018288051853,2.371352871213314,-0.6286471287866859,5.389576072025334e-06,991.4889519241318,0.05709638829847831,12.381834078993869,2.1767143480472956e-12,22.368219368927793,102.30999303256539,101.83845924139345,13.49999999997657,44.44417581949789,44.68356146063356,8.077747210697082,0.9856596023526404,1.0605581127733026,0.007019154875758098,0.9627200771956446,4.5553935857874095e-05,0.0019715978853789224,12408.682153816648,0.9576028974339569,1.220158221510114,0.8953375602624124,4.555393585777742e-05,2001.4221465399514,0.08627234095679308,0.24028219419076638,0.0016928908903540687,12408.272130983378,0.0014279938043141544,11863.018767477188,0.004176123145546042,15207.582465451633,2146380,6075.991556844653,0.002830808876734154,0.2575101747170394,13.243558819355458,1.0,1.0,97.77605685131195,13.243558819355458,-80,[1]
1.0,131.30710958011812,2933.119904627045,53.87580268637636,0.15636154273346523,2.4884110692602417,-0.5115889307397576,9.575104590540737e-06,2349.3541407312564,0.048021831173009615,12.713376073766744,2.1933496685555554e-12,35.457348013337096,131.81560555263079,131.6746768786628,13.499999999970905,55.0873016657319,54.52172618623725,8.077747210698323,0.9884103541138278,1.1239366452037411,0.005459453309077067,0.9708494471738995,4.5553935857917314e-05,0.0004394032445477999,19920.907411759174,0.9711120810976838,3.2139206619615477,0.9270585097844601,4.555393585784103e-05,2757.4983217615336,2.0898769091232943,0.17570643245643944,0.0004494758261987102,19598.715745923586,0.00043239961112954864,18973.940794144346,0.0005572262020675401,158942.00807982477,2859092,4957.85587169268,0.0017340665748750582,0.3820603795448344,19.649084214273092,1.0,1.0,130.24289358600583,19.649084214273092,41,[10]
1.0,128.71543094556355,4854.045871603016,69.18665546292053,0.42373827868581176,2.108655714131739,-0.891344285868261,6.177410075456399e-06,1530.6316609944713,0.05763403819649508,12.366079573414032,1.9554779616317436e-12,25.524518140551066,129.70989228999613,130.3758503399067,13.499999999981682,74.79484142301352,74.28643725942504,8.077747210700434,0.9850788855320577,1.0619567743434812,0.006741111802161466,0.9611640884377673,4.5553935857941e-05,0.00016821142849793275,22278.453869393445,0.9596177821160994,1.2207490564211747,0.9000171900352927,4.555393585785402e-05,5414.612101555576,0.0924211280056169,0.23142684429355703,0.0001676827983114237,22167.508855124357,0.00016026833370144756,21247.005108274272,0.0002046360053594391,28213.644391754573,2822139,4604.83464791201,0.0016316824394234338,0.40779826484465265,20.972764718270714,1.0,1.0,128.5595389941691,20.972764718270714,2,[2]
1.0,94.86842968616602,1292.8289511081882,35.730058753486176,0.7054066069416213,2.432698096832816,-0.5673019031671841,8.766408839399925e-06,912.0394631108803,0.06678643673957313,12.103586945547791,2.279623379305854e-12,20.925894418414007,94.8740961291298,95.62257195504309,13.499999999972266,36.835439396595476,36.817148549511415,8.077747210695678,0.9833216837527183,1.0691985088536813,0.010081934021828236,0.956687310880446,4.555393585793557e-05,0.00019262430127634723,10571.147343895622,0.9344071756043432,1.3585465145499322,0.8429697077841694,4.555393585776882e-05,1329.7659050897873,0.14186999317629284,0.3377529101180511,0.00019272043753198497,10663.664220736795,0.0001805131982359867,10035.610541986754,0.000263462852631609,13842.495652610949,2080529,4609.373217127365,0.002215481359369355,0.3324664211044209,17.098503421059775,1.0,1.0,94.77628462099125,17.098503421059775,2,[10]
